Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage8,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
PlayBgm,kazetami,100,100,,,,,,,,
StopBgs,,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor01_00,,Character2,,,,,まさか、ロストワールドまで\n飛ぶとは思っていなかった,,,
,Actor05_02,,Character0,,,,,それは、わたしも同感です……,,,
Balloon,Character0,3,,,,,,,,,
,Actor06_01,,Character0,,,,,また、空を飛べて楽しかった！,,,
,Actor01_01,,Character2,,,,,ははは……\nこれからは好きな時にいつでも飛べるぞ,,,
,Actor06_01,,Character0,,,,,おぉ！,,,
Balloon,Character0,8,,,,,,,,,
,Actor05_02,,Character0,,,,,わたしは遠慮します,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor01_00,,Character2,,,,,しかし、ルネは本当にこれでいいのか？,,,
,Actor01_00,,Character2,,,,,黒水晶を壊せば\n己の魔法も解ける、魔者だっていなくなるだろう,,,
Balloon,Character0,2,,,,,,,,,
,Actor06_00,,Character0,,,,,ん……\nあまり、考えが及ばない,,,
,Actor01_00,,Character2,,,,,ルネはもっと自分を大事にした方がいい,,,
,Actor06_04,,Character0,,,,,そう言われても……,,,
,Actor06_00,,Character0,,,,,自分はおいしいものさえ食べられれば構わない,,,
Balloon,Character2,7,,,,,,,,,
,Actor01_00,,Character2,,,,,うーん……困ったな,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character2,,,,,ルネさんはここに留まってもいいんですか？,,,
,Actor06_00,,Character0,,,,,……？,,,
,Actor06_00,,Character0,,,,,さっきもそう言ったではないか？,,,
,Actor05_03,,Character2,,,,,何のことでしょう？,,,
,Actor01_01,,Character0,,,,,シイナには話していなかったか？\n実はな……,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_03,,Character2,,,,,ロストワールドの再開発ですか！？,,,
,Actor01_01,,Character0,,,,,まだ、ずっと先の話だが\nリジェはこの集落を復興させるつもりだ,,,
,Actor01_00,,Character0,,,,,だが、そのためには\n魔者は倒さなければいけないし,,,
,Actor01_00,,Character0,,,,,黒水晶を安置しつつ\n集落を安定させなければならないだろう,,,
,Actor01_00,,Character0,,,,,それで、その計画に\nアタシの所属する軍も協力することになっているんだ,,,
,Actor05_00,,Character2,,,,,ルネさんは……,,,
,Actor06_01,,Character0,,,,,自分は各地のおいしいものをもらえるのなら\n復興に協力しても構わない,,,
Balloon,Character2,6,,,,,,,,,
,Actor05_02,,Character2,,,,,は、はぁ……,,,
,Actor01_00,,Character0,,,,,本当なら、こんなことに\nキミ達を巻き込みたくないのだが,,,
,Actor01_03,,Character0,,,,,生憎、黒水晶を触っても平気なのが\nキミ達二人だけなんだ,,,
,Actor01_03,,Character0,,,,,別に今からでも辞めてもらってもいいんだぞ？,,,
,Actor05_00,,Character2,,,,,わたしは全然、問題無いです,,,
,Actor05_01,,Character2,,,,,先生と約束しましたし,,,
Balloon,Character0,9,,,,,,,,,
,Actor01_01,,Character0,,,,,そうか、ありがとう\nシイナはリジェが見込んだだけあっていい娘だな,,,
,Actor05_00,,Character2,,,,,そんなことないですよ,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,,,そろそろ、元あった場所に移動させましょう,,,
,Actor01_00,,Character0,,,,,そうだな\nまた案内頼めるか？,,,
Balloon,Character0,3,,,,,,,,,
,Actor06_00,,Character0,,,,,わかった、案内する,,,
StopBgm2,,,,,,2,,,,,
FadeOut,black,,,,,,,,,,
Bg,backtitle,,Picture1,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,yumemidori,100,100,,,,,,,,
,,,,,,,,あれからどれぐらい月日を重ねただろう,,,
,,,,,,,,昨日のことのようにも思えるし\nずっと昔の出来事だったとも思える,,,
,,,,,,,,ただ、あの頃と確実に違うところがある,,,
Wait,,,,,,1,,,,,
,Actor06_04,,Character2,,,,,今日は来る途中\nあんまり収穫なかった……,,,
,Actor06_00,,Character2,,,,,とっても残念……\n足りないけど我慢しよう,,,
Wait,,,,,,1,,,,,
,Actor12_00,,Character0,,,,,ねぇ、お姉ちゃん？,,,
Balloon,Character2,2,,,,,,,,,
,Actor06_04,,Character2,,,,,何だ小僧？,,,
,Actor12_00,,Character0,,,,,この石碑にいっつもお供えしてるけど\n何が彫ってあるの？,,,
,Actor06_00,,Character2,,,,,これは大切な仲間たちの名前を刻んだものだ,,,
,Actor12_00,,Character0,,,,,仲間？\nみんな知ってる人？,,,
,Actor06_04,,Character2,,,,,うーん……\n知ってる人もいれば知らない人もいる,,,
,Actor12_00,,Character0,,,,,何それ、変なの,,,
,Actor06_00,,Character2,,,,,でも、皆、忘れてはいけない\n掛け替えのない人たちの名前だ,,,
,Actor12_00,,Character0,,,,,そうなんだ……,,,
,Actor12_00,,Character0,,,,,大切な人なんだ\nお姉ちゃん、石碑見ながらたまに泣いてるよね,,,
Balloon,Character2,2,,,,,,,,,
,Actor06_00,,Character2,,,,,自分が泣いてた……？,,,
,Actor12_00,,Character0,,,,,え……\n気づいてないの？,,,
,Actor06_04,,Character2,,,,,どうだろう……,,,
,Actor12_00,,Character0,,,,,特にさ\nこの目立つところに書いてある……,,,
,Actor12_00,,Character0,,,,,シーナ……？\nあとアリーシャってのとか,,,
,Actor06_00,,Character2,,,,,シイナにエリシャだ,,,
,Actor06_00,,Character2,,,,,下に連なるのがソラ、リジェ、ミシェル、マリーだ,,,
