Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,event2,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,walking,100,100,,,,,,,,
StopBgs,,,,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,3,,,,,,,,,
,Actor02_02,,Character2,,,,,やぁやぁ、お待たせしちゃったかな？,,,
Balloon,Character0,1,,,,,,,,,
,Actor01_01,,Character0,,,,,ソラ！\n久しいな、待っていたぞ,,,
,Actor02_00,,Character2,,,,,さっそくだけど、状況はどんな感じなの？,,,
,Actor01_00,,Character0,,,,,ああ、手短に話そう……,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor02_00,,Character2,,,,,魔者を食い止めることは出来たけど\nまだ、校内にのさばっているってわけね,,,
,Actor02_02,,Character2,,,,,じゃあさ\nちゃっちゃと一掃しに行こう,,,
,Actor01_00,,Character0,,,,,ソラは、着いたばかりだろう\n少し休んだほうがいいのではないか？,,,
,Actor02_00,,Character2,,,,,何言ってるの？\n休んでる暇なんてあるわけないじゃない,,,
,Actor02_01,,Character2,,,,,それに……\nリジェも学校に来ているんだよね,,,
Wait,,,,,,1,,,,,
Balloon,Character0,1,,,,,,,,,
,Actor03_00,,Character0,,,,,ソラ！,,,
,Actor02_02,,Character2,,,,,リジェじゃない\n久しぶりだね,,,
,Actor03_02,,Character0,,,,,戦争に赴いて、魔法を使って\nいったい何を考えているのよ？,,,
,Actor02_01,,Character2,,,,,アタシはいつも自分のことしか考えてないけど,,,
,Actor03_03,,Character0,,,,,そういうことを聞いてるんじゃないって,,,
,Actor03_03,,Character0,,,,,三年も音沙汰なかったんだよ,,,
,Actor02_01,,Character2,,,,,そうだっけ？,,,
,Actor03_03,,Character0,,,,,全然音信も取れなかった\nなのに、パレードで見かけて……,,,
,Actor03_02,,Character0,,,,,どれだけ心配したと思っているの？,,,
,Actor02_00,,Character2,,,,,……,,,
Balloon,Character2,9,,,,,,,,,
,Actor02_01,,Character2,,,,,それって答えないといけないの？,,,
,Actor03_02,,Character0,,,,,それは……,,,
,Actor01_01,,Character1,,,,,ははは……\n二人共、喧嘩は止めにしないか？,,,
,Actor02_01,,Character2,,,,,そうそう\n込み入った話は後でいくらでも出来る,,,
,Actor02_01,,Character2,,,,,あたしの話なんて\n後回しにしても何も問題ないじゃない,,,
,Actor03_02,,Character0,,,,,そういう問題じゃないでしょ\nソラはいつもそうやってはぐらかす,,,
,Actor02_02,,Character2,,,,,相変わらずリジェは変わってないね\nそういうウジウジしたところとか,,,
,Actor05_02,,Character1,,,,,あ、あの……,,,
,Actor02_02,,Character2,,,,,今話し中なんだけど……,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_03,,Character2,,,,,……！,,,
,Actor02_02,,Character2,,,,,……,,,
,Actor03_02,,Character0,,,,,ごめん\n私、ちょっと外出てるよ,,,
,Actor03_03,,Character0,,,,,話が終わったら、呼んでね,,,
PlaySe,step01,80,100,,,,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor06_00,,Character2,,,,,喧嘩するほど仲がいい……？,,,
,Actor04_03,,Character1,,,,,全然、そうは見えませんでしたが……,,,
,Actor01_00,,Character0,,,,,揃ったようだな\n話を進めるぞ,,,
,Actor02_03,,Character2,,,,,……,,,
,Actor02_02,,Character2,,,,,ごめん、ごめん\n話続けてどうぞ,,,
Balloon,Character0,2,,,,,,,,,
,Actor05_03,,Character0,,,,,……？,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character2,,,,,あたしはソラ\n軍の魔法使い部隊の一員だよ、よろしくね,,,
,Actor05_00,,Character0,,,,,ソラさんって、リジェ先生が言っていた例の……,,,
,Actor01_00,,Character1,,,,,アタシと同級生で\n我々と同じく魔法の使い手だ,,,
