Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage1,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
PlayBgs,003-Wind03,100,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character2,,,,,あぁ……、よかった,,,
Wait,,,,,,1,,,,,
Wait,,,,,,1,,,,,
Balloon,Character0,1,,,,,,,,,
,Actor05_01,,Character0,,,,,す、すごいです、リジェさん！,,,
,Actor03_01,,Character2,,,,,まぁ、こんなもんだよね,,,
,Actor03_00,,Character2,,,,,シイナちゃんは何とも無いかな？,,,
,Actor05_00,,Character0,,,,,なんとか、だいじょうぶです,,,
,Actor03_01,,Character2,,,,,よかった、よかった\nでも……,,,
Wait,,,,,,1,,,,,
Balloon,Character2,2,,,,,,,,,
,Actor03_03,,Character2,,,,,何だったんだろう\nあんな変な生き物見たことないよ,,,
,Actor05_02,,Character0,,,,,わたしも、何が何だかわからないです,,,
,Actor03_00,,Character2,,,,,困ったね\nでも、もう変な生き物、いないよね？,,,
,Actor05_02,,Character0,,,,,どうでしょう……,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Bg,event4,,Picture1,,,,,,,,
FadeIn,black,,,,,,,,,,
Balloon,Character2,1,,,,,,,,,
,Actor03_02,,Character2,,,,,……！,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
Bg,stage1,,Picture1,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgs,003-Wind03,100,100,,,,,,,,
,Actor05_02,,Character0,,,,,ど、どうしたんですか？リジェさん……,,,
,Actor03_03,,Character2,,,,,い、いや\n何でもないよ、でも……,,,
,Actor03_02,,Character2,,,,,シイナちゃんは外、覗かないほうがいい,,,
,Actor05_03,,Character0,,,,,え……？,,,
,Actor03_03,,Character2,,,,,シイナちゃんはここの生徒だよね\n魔法は使えるのかな？,,,
,Actor05_00,,Character0,,,,,あまり得意じゃないです\n今日も自主練習でここに来てて……,,,
Balloon,Character2,8,,,,,,,,,
,Actor03_03,,Character2,,,,,そっか\nそれじゃあ、仕方ないね,,,
,Actor05_03,,Character0,,,,,リジェさん……？,,,
,Actor03_03,,Character2,,,,,ごめんね、\nあんまり急な出来事に頭が追いついてないみたい,,,
,Actor03_03,,Character2,,,,,だけど、シイナちゃんのことは\n護ってみせるよ,,,
,Actor05_00,,Character0,,,,,護るってやっぱり……,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character0,,,,,リジェさん,,,
,Actor03_00,,Character2,,,,,どうしたの、ちょっと休んでからにする？,,,
,Actor05_00,,Character0,,,,,わたしも、外覗いてみてもいいですか？,,,
Balloon,Character2,8,,,,,,,,,
,Actor03_02,,Character2,,,,,……,,,
,Actor03_03,,Character2,,,,,シイナちゃんが想像しているより\nきっと、酷いかもしれないよ,,,
,Actor03_03,,Character2,,,,,責任は、取れないよ,,,
,Actor05_00,,Character0,,,,,わかっています,,,
,Actor05_00,,Character0,,,,,でも、何もわからないままでいたくないんです,,,
,Actor03_03,,Character2,,,,,そっか……\nシイナちゃんは強いんだね,,,
,Actor05_00,,Character0,,,,,いえ……そんなことないです,,,
PlaySe,step01,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Bg,event4,,Picture1,,,,,,,,
FadeIn,black,,,,,,,,,,
,Actor05_02,,Character2,,,,,人が、襲われてる……,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_03,,Character2,,,,,！,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character2,,,,,早く、逃げないと！,,,
Wait,,,,,,1,,,,,
,Actor05_03,,Character2,,,,,あれ……建物の入り口が開かない？,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_03,,Character2,,,,,！,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character2,,,,,緊急時の防衛システムが発動しているんだ……,,,
,Actor05_02,,Character2,,,,,だから学校の外に逃げようとしても\n結界があって、出られなくて……,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
Bg,stage1,,Picture1,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
PlayBgs,003-Wind03,100,100,,,,,,,,
