Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage1,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
StopBgm2,,,,,,,,,,,
PlayBgs,003-Wind03,100,100,,,,,,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor03_02,,Character2,,,,,はぁ……死ぬかと思ったよ,,,
,Actor03_03,,Character2,,,,,シイナちゃんがいなかったらやられてたかも,,,
Balloon,Character2,4,,,,,,,,,
,Actor03_01,,Character2,,,,,ありがとう！\nシイナちゃんには、感謝感謝だよ,,,
,Actor05_00,,Character0,,,,,ちゃんと出来ていたでしょうか？,,,
,Actor03_00,,Character2,,,,,十分すぎるほどに\n本当に魔法の才能あるんじゃないかな？,,,
,Actor05_00,,Character0,,,,,うーん……\nでも、複雑です,,,
Balloon,Character2,2,,,,,,,,,
,Actor03_00,,Character2,,,,,どうして？,,,
,Actor05_00,,Character0,,,,,魔法って\nもっと生活に役立つ為にあるものじゃないですか,,,
,Actor05_02,,Character0,,,,,わたしの魔法……\n戦いに特化してるみたいで,,,
,Actor05_02,,Character0,,,,,もちろん、使えるようになって嬉しいですけど……,,,
,Actor03_00,,Character2,,,,,少なくとも\nシイナちゃんのおかげで、私は助かったんだ,,,
,Actor03_00,,Character2,,,,,力の使い方なんて人それぞれ,,,
,Actor03_00,,Character2,,,,,役に立つとか立たないとか\nそういうのじゃなくてさ,,,
,Actor03_03,,Character2,,,,,大事なのは\nその力とどう向き合うか、じゃないかな？,,,
Balloon,Character2,3,,,,,,,,,
,Actor03_03,,Character2,,,,,無事に脱出できたら\nその後、ゆっくり考えればいいよ,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character0,,,,,やっぱり、リジェ先生は\n先生なんですね,,,
,Actor03_03,,Character2,,,,,どうかな～？\nちょっと長く年を重ねてるだけだよ,,,
,Actor03_03,,Character2,,,,,それに……\n大人になって社会に出ちゃうと大変だよ,,,
,Actor05_03,,Character0,,,,,そうなんですか？,,,
,Actor03_03,,Character2,,,,,もう、学生に戻りたくて仕方ないよ,,,
Wait,,,,,,1,,,,,
,,,,,,,,何か聞いてみようかな……,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,,,リジェ先生は、冷気の魔法を使うんですね,,,
,Actor03_00,,Character0,,,,,冷気の属性は……,,,
,Actor03_00,,Character0,,,,,防御、抑圧、流動、とか水の流れるイメージだよ,,,
,Actor05_02,,Character2,,,,,なんだか、息苦しそうなイメージですね,,,
,Actor03_03,,Character0,,,,,一言で表すなら忍耐だからね,,,
,Actor05_00,,Character2,,,,,先生は忍耐力が高いんですか？,,,
,Actor03_00,,Character0,,,,,どうだろね……,,,
,Actor03_00,,Character0,,,,,どっちかっていうと\n私が海の育ちだからだと思うんだよね,,,
Balloon,Character2,2,,,,,,,,,
,Actor05_03,,Character2,,,,,海……？,,,
,Actor03_03,,Character0,,,,,あれ……海、知らない？,,,
,Actor05_00,,Character2,,,,,資料でなら見たことあります,,,
,Actor03_01,,Character0,,,,,うわー\n勿体ないな,,,
Balloon,Character0,1,,,,,,,,,
,Actor03_01,,Character0,,,,,人生の半分は損しているよ！,,,
,Actor05_03,,Character2,,,,,そ、そんなにですか？,,,
,Actor03_01,,Character0,,,,,うん、海に囲まれた半島でね\n潮風がすっごい気持ちよくて,,,
,Actor03_01,,Character0,,,,,いろんなところからやってきた船がたくさんあって\n毎日わくわくしたもんだよ,,,
,Actor05_00,,Character2,,,,,楽しそうですね\nいつか、行ってみたいです……,,,
,Actor03_00,,Character0,,,,,うん、それに\n市場では見たこともないものが並んで……,,,
,Actor05_03,,Character2,,,,,……？,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,,,先生、どうかしましたか？,,,
Balloon,Character0,6,,,,,,,,,
,Actor03_03,,Character0,,,,,ううん、何でもないよ,,,
,Actor03_03,,Character0,,,,,とにもかくにも\nここから脱出しないと、故郷にも戻れないよね,,,
,Actor03_00,,Character0,,,,,ほら、シイナちゃんも考えてよ,,,
,Actor03_00,,Character0,,,,,ここから脱出する方法、何かないかな？,,,
,Actor05_00,,Character2,,,,,先生は兄弟はいますか？,,,
,Actor03_00,,Character0,,,,,妹が二人いて……\nあと、弟が一人いるかな,,,
