Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage12,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,yumemidori,100,100,,,,,,,,
PlayBgs,factory1,100,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character2,,,,,あ、あの、ソラさん……,,,
,Actor02_02,,Character0,,,,,ん……、シイナがあたしに\n話しかけてくるなんて珍しいね,,,
,Actor02_02,,Character0,,,,,シイナ影薄いから,,,
,Actor02_02,,Character0,,,,,あっ、もしかして\nだから黒属性なんじゃない？,,,
Balloon,Character2,6,,,,,,,,,
,Actor05_03,,Character2,,,,,そ、そんなことないと思いますけど,,,
,Actor02_01,,Character0,,,,,マジ回答ですか,,,
,Actor02_02,,Character0,,,,,まぁいいや\nそれで、何か聞きたいことでもあるのかな？,,,
,Actor05_00,,Character2,,,,,ソラさんは魔法が使えなくなったら……,,,
,Actor02_00,,Character0,,,,,それは困るから,,,
,Actor02_00,,Character0,,,,,黒水晶のことでしょ？,,,
,Actor02_01,,Character0,,,,,壊されたら困るに決まってるじゃない,,,
Balloon,Character2,8,,,,,,,,,
,Actor05_02,,Character2,,,,,そ、そうですよね……,,,
,Actor02_01,,Character0,,,,,そんな尻込みしないでよ\nいじめてるみたいじゃない,,,
,Actor05_02,,Character2,,,,,ごめんなさい,,,
,Actor02_02,,Character0,,,,,……,,,
,Actor02_01,,Character0,,,,,どうせ、リジェに言われて来たんでしょ,,,
,Actor02_02,,Character0,,,,,自分の考えがまとまらないなら\nみんなに相談してみたら、みたいな？,,,
,Actor05_00,,Character2,,,,,いえ、リジェ先生は関係ないですよ,,,
,Actor02_00,,Character0,,,,,あら、そうだったんだ,,,
,Actor02_02,,Character0,,,,,断っておくけど,,,
,Actor02_02,,Character0,,,,,シイナがどういう決定をしようと\nあたしには関係ないからね,,,
,Actor02_01,,Character0,,,,,魔法なんてなくたって\nあたしが天才でいることは変わらないじゃない？,,,
,Actor05_00,,Character2,,,,,は、はぁ……,,,
Balloon,Character0,6,,,,,,,,,
,Actor02_02,,Character0,,,,,そこは突っ込むところなんだけど……,,,
,Actor05_02,,Character2,,,,,え、あれ……？,,,
,Actor02_02,,Character0,,,,,あたしにとって魔法は全てなの,,,
,Actor02_02,,Character0,,,,,だって、あたしから魔法をとったら\n何も残らないじゃない,,,
,Actor05_00,,Character2,,,,,……,,,
,Actor02_00,,Character0,,,,,でも、魔法なんてなくなったって\n別に構わないよ,,,
,Actor02_00,,Character0,,,,,別の手段を探して\nあたしは自分のしたいことをしていくから,,,
,Actor02_02,,Character0,,,,,だから、シイナは思ったまま\n感じたまま、答えを導き出せばいいんじゃない,,,
,Actor05_00,,Character2,,,,,わたし、ソラさんのこと\n誤解してたかもしれないです,,,
Balloon,Character0,6,,,,,,,,,
,Actor02_02,,Character0,,,,,へ……？,,,
,Actor05_00,,Character2,,,,,ソラさん\nいつも他人に当たってばかりですけど,,,
,Actor05_00,,Character2,,,,,それは、その人のために\n言っているんですよね,,,
,Actor02_02,,Character0,,,,,さあ、どうだろうね……,,,
,Actor02_01,,Character0,,,,,そう思うなら\n勝手にそう解釈してもらって構わないけど,,,
,Actor02_02,,Character0,,,,,あたしってそんなに\n口うるさい風に見えるの？,,,
,Actor05_02,,Character2,,,,,えと……\n今みたいな受け答えをするからではないかと……？,,,
,Actor02_02,,Character0,,,,,なるほど\nそういうのがいけないのか……,,,
Balloon,Character2,2,,,,,,,,,
,Actor05_03,,Character2,,,,,……？,,,
,Actor02_01,,Character0,,,,,いや、こっちの話,,,
,Actor02_02,,Character0,,,,,とにかく、あたしの考えは\n述べた通りだよ,,,
,Actor05_00,,Character2,,,,,わかりました\nお話しできてよかったです,,,
PlaySe,step01,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character0,,,,,あ、ちょっと待って,,,
,Actor05_03,,Character2,,,,,は、はい……？,,,
,Actor02_00,,Character0,,,,,シイナは疑問に思わないの？,,,
,Actor02_00,,Character0,,,,,どうしてシイナの魔力が膨大なのか……,,,
,Actor02_00,,Character0,,,,,この間だってそう\nシイナの力であたしらは勝利したんだ,,,
Balloon,Character2,7,,,,,,,,,
,Actor05_02,,Character2,,,,,あ……、言われてみれば,,,
Balloon,Character0,6,,,,,,,,,
,Actor02_02,,Character0,,,,,もしかして……\nシイナは全然気にしてなかったの？,,,
,Actor05_02,,Character2,,,,,そ、そんなことはないですが,,,
Balloon,Character0,7,,,,,,,,,
,Actor02_00,,Character0,,,,,まぁ、いいや\nとにかく……,,,
,Actor02_00,,Character0,,,,,シイナの魔法の力は\nあたしよりずっと上だよ,,,
,Actor05_02,,Character2,,,,,え……？,,,
,Actor02_00,,Character0,,,,,いや、それどころか\n天と地ぐらいの差はあると思う,,,
,Actor05_00,,Character2,,,,,それは言い過ぎではないですか？,,,
,Actor02_00,,Character0,,,,,嘘じゃないよ,,,
Balloon,Character0,7,,,,,,,,,
,Actor02_00,,Character0,,,,,……,,,
,Actor05_03,,Character2,,,,,……？,,,
,Actor05_03,,Character2,,,,,ソラさん……？,,,
,Actor02_02,,Character0,,,,,これは前にも言ったけどさ,,,
,Actor02_02,,Character0,,,,,シイナが魔者になったりしても\n助けてあげられる保証はないよ,,,
Balloon,Character2,9,,,,,,,,,
,Actor05_01,,Character2,,,,,大丈夫ですよ,,,
,Actor02_00,,Character0,,,,,怖くないの？,,,
,Actor05_00,,Character2,,,,,怖いですよ\nでも、信じていますから,,,
,Actor05_00,,Character2,,,,,リジェ先生も、もちろんソラさんも\n皆さん、全員です,,,
,Actor02_01,,Character0,,,,,じゃあ、もう、勝手にすればいいじゃない,,,
PlaySe,step01,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character2,,,,,あ、あれ……\n怒らせちゃったのでしょうか？,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character0,,,,,シイナはまだ何も思い出してない……,,,
,Actor02_02,,Character0,,,,,信じていますから……か,,,
,Actor02_02,,Character0,,,,,困ったね、是が非でも\nなんとかするしかないじゃない,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
