Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage4,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
PlayBgs,015-Quake01,100,100,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,8,,,,,,,,,
,Actor03_03,,Character2,,,,,はぁ……\nなかなかにしんどいよ,,,
,Actor01_01,,Character0,,,,,ははは、無理に付き合わせてすまない,,,
,Actor03_03,,Character2,,,,,ううん、気にしないでいいよ\nそれよりさ……,,,
,Actor03_00,,Character2,,,,,ソラのこと……\n本当に何も聞いてないのかな？,,,
Wait,,,,,,1,,,,,
,Actor01_04,,Character0,,,,,ソラは学校始まって以来の天才で\n学校にも特別枠で、軍にもスカウトされて入った,,,
,Actor03_00,,Character2,,,,,それは、同期なら誰でも知ってるでしょ\n自分で高らかに自慢するんだもの,,,
,Actor03_03,,Character2,,,,,問題はその後,,,
,Actor03_00,,Character2,,,,,ソラが軍に入ってから\n一度も、連絡取れなくなった,,,
,Actor01_00,,Character0,,,,,ああ、そうだな,,,
,Actor01_00,,Character0,,,,,アタシも一度としてコンタクトは取れていない,,,
,Actor01_04,,Character0,,,,,やっぱり心配だよな……,,,
Balloon,Character2,7,,,,,,,,,
,Actor03_02,,Character2,,,,,それはね……,,,
,Actor03_02,,Character2,,,,,魔法があれば何にでもなれる\n何でもできるって豪語してたから,,,
,Actor03_03,,Character2,,,,,出陣パレードで見かけたとき\nはっと、気づかされたんだ,,,
,Actor03_03,,Character2,,,,,昔の友人が、戦地に赴いて\n命のやりとりをしに行くんだ,,,
,Actor03_03,,Character2,,,,,三年間、会わないうちに……,,,
,Actor03_02,,Character2,,,,,ソラは自分の知らない世界に行ってしまって\n手の届かないような人になっていて,,,
,Actor03_02,,Character2,,,,,私なんて\n過去の旧友なのかなって……,,,
Balloon,Character0,8,,,,,,,,,
,Actor01_04,,Character0,,,,,……,,,
,Actor01_00,,Character0,,,,,だが、アタシも似たようなものかもしれないぞ,,,
,Actor01_00,,Character0,,,,,年に一度、年始の便りはキミにも出していたが……,,,
,Actor01_00,,Character0,,,,,あたしも\n国境での勤めで手一杯な時間を過ごしてきた,,,
,Actor01_00,,Character0,,,,,過去を振り返っている余裕は\n正直、持ち得ていないんだ,,,
,Actor01_00,,Character0,,,,,卒業後の行方など\n調べようとは思わなかったよ,,,
,Actor03_03,,Character2,,,,,それが当たり前なんだと思う,,,
,Actor03_03,,Character2,,,,,子供の頃に想像していたより\n現実は頑なで、ずるいものだから,,,
,Actor01_00,,Character0,,,,,……,,,
Wait,,,,,,1,,,,,
Balloon,Character0,1,,,,,,,,,
,Actor01_01,,Character0,,,,,そうか、だからだな！,,,
,Actor03_00,,Character2,,,,,え……、何が？,,,
,Actor01_01,,Character0,,,,,アタシはリジェに会えてとても嬉しかったんだ,,,
,Actor01_01,,Character0,,,,,おまけに、この学校を訪れることもできた,,,
,Actor01_00,,Character0,,,,,リジェは学生時代のアタシと\n今のあたし、違う人間に見えるか？,,,
,Actor03_00,,Character2,,,,,まさか、エリシャは何時だってエリシャだよ,,,
,Actor03_00,,Character2,,,,,カッコよくて、太っ腹だし\nみんなの心の頼りだよ,,,
Balloon,Character0,6,,,,,,,,,
,Actor01_01,,Character0,,,,,ははは、そこまで言われると\n背中がむずがゆいな,,,
Wait,,,,,,1,,,,,
,Actor01_01,,Character0,,,,,リジェだって\nアタシの知っているリジェのままだと思う,,,
,Actor01_01,,Character0,,,,,立場や身分が変わったとしても\nきっと、ソラはソラのまま,,,
,Actor03_03,,Character2,,,,,そうだと、いいんだけどね,,,
,Actor01_01,,Character0,,,,,まったく、心配性なのも昔のままだな,,,
,Actor01_00,,Character0,,,,,だが、ソラが戻ってきたとして……,,,
,Actor01_00,,Character0,,,,,学校がなくなっていたら\n思い出にも浸れなくなってしまうぞ,,,
,Actor03_03,,Character2,,,,,そうだね……,,,
,Actor03_03,,Character2,,,,,学校を守り切れなかったら\n嫌と言うほど、嫌味言われるかもね,,,
,Actor01_01,,Character0,,,,,ははは、違いないな,,,
Wait,,,,,,1,,,,,
Balloon,Character2,3,,,,,,,,,
,Actor03_00,,Character2,,,,,よし、少し元気でた,,,
,Actor03_01,,Character2,,,,,ありがとう、エリシャ,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
