Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage8,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ふろーずん風車,100,100,,,,,,,,
StopBgs,,,,,,,,,,,
Wait,,,,,,1,,,,,
,Actor06_02,,Character2,,,,,自分の集落に伝わる言い伝え,,,
,Actor06_02,,Character2,,,,,始まりは、集落で発掘された黒い水晶から,,,
,Actor06_02,,Character2,,,,,それは魔法という力を授け\n人々に繁栄をもたらした,,,
Wait,,,,,,1,,,,,
,Actor06_00,,Character2,,,,,例えば、こんな風に……,,,
PlaySe,Wind2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character0,1,,,,,,,,,
,Actor05_03,,Character0,,,,,……！,,,
,Actor05_00,,Character0,,,,,木を一瞬で切り倒してしまいました,,,
PlaySe,Earth8,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor06_01,,Character2,,,,,簡単に木が切れるから\nすぐに家が造れる,,,
,Actor06_00,,Character2,,,,,他にもいろんな機器が造られて\n集落は潤った,,,
PlaySe,step13a,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor06_04,,Character2,,,,,でも、あまり長くは続かなかった,,,
,Actor04_03,,Character0,,,,,これだけ寂れて……\n災厄でも起きたのでしょうか,,,
,Actor06_04,,Character2,,,,,やがて、魔法の力の噂を聞きつけた\n外部の者達がやってきた,,,
,Actor06_00,,Character2,,,,,集落はあまり外部の者と接触してこなかった,,,
,Actor06_00,,Character2,,,,,だから、協力することも\n黒水晶を明け渡すことも許さなかった,,,
,Actor06_00,,Character2,,,,,それから、しばらく安寧を続けた,,,
,Actor06_02,,Character2,,,,,だが、一瞬にして\n平和な集落は変貌を遂げた,,,
Balloon,Character0,8,,,,,,,,,
,Actor04_03,,Character0,,,,,……,,,
,Actor06_04,,Character2,,,,,外部の者達が力ずくで黒水晶を奪いに攻めてきた,,,
,Actor03_03,,Character0,,,,,戦争……、こんなところでも……,,,
,Actor06_00,,Character2,,,,,集落は抵抗することはなかった,,,
Balloon,Character0,2,,,,,,,,,
,Actor05_03,,Character0,,,,,……？,,,
,Actor05_00,,Character0,,,,,魔法を使えたのに戦わなかったんですか？,,,
,Actor06_00,,Character2,,,,,うん、魔法を戦いに用いるという発想がなかった,,,
,Actor06_00,,Character2,,,,,集落では魔法は生活の道具\nだから、人に対して魔法を向けることはなかった,,,
,Actor02_00,,Character0,,,,,理解できないね,,,
,Actor02_00,,Character0,,,,,武器がないんじゃ\n結果は見えているようなものじゃない,,,
Wait,,,,,,1,,,,,
,Actor06_02,,Character2,,,,,集落は一夜にして崩壊し\n黒水晶は奪われてしまった,,,
,Actor06_00,,Character2,,,,,でも、それだけで終わらなかった,,,
,Actor01_00,,Character0,,,,,まだ、続きがあるのか？,,,
,Actor06_04,,Character2,,,,,逃げ延びたもの達は怒りに身を任せ\n自分の心を制御できなくなった,,,
,Actor06_02,,Character2,,,,,そんな者達が、突然\nモンスターに成り変わってしまった,,,
Balloon,Character0,1,,,,,,,,,
,Actor03_02,,Character0,,,,,……！,,,
,Actor03_02,,Character0,,,,,では、ロストワールドに徘徊している魔者は……,,,
,Actor06_00,,Character2,,,,,その時の住人、かもしれない,,,
,Actor05_03,,Character0,,,,,かもしれない？,,,
,Actor06_00,,Character2,,,,,本当かどうか確証はない\n自分は実際に見たわけではないから,,,
,Actor06_00,,Character2,,,,,ただ、黒水晶の力を授かった者は\n心を乱すとモンスターになってしまう,,,
,Actor06_00,,Character2,,,,,自分はそう教えられて育った,,,
,Actor06_00,,Character2,,,,,やがて、集落には誰もいなくなり\n現在に至る,,,
Balloon,Character2,9,,,,,,,,,
,Actor06_01,,Character2,,,,,自分の集落のお話は、これで終わり,,,
,Actor01_00,,Character0,,,,,……,,,
,Actor03_02,,Character0,,,,,……,,,
,Actor04_03,,Character0,,,,,……,,,
,Actor05_02,,Character0,,,,,……,,,
,Actor02_00,,Character0,,,,,……,,,
,Actor02_01,,Character0,,,,,フフ……、だったら,,,
Balloon,Character0,9,,,,,,,,,
,Actor02_02,,Character0,,,,,この集落には\nまだ負の遺産が残されているかもしれないんだね,,,
,Actor06_00,,Character2,,,,,負の遺産……？,,,
,Actor02_02,,Character0,,,,,いろんな生活の機器を\n魔法で創作していたんでしょ,,,
,Actor02_01,,Character0,,,,,さっきの木を一瞬で切ってしまうような\nすごいものが,,,
,Actor06_01,,Character2,,,,,たぶん、いっぱいある,,,
,Actor06_01,,Character2,,,,,丘の上に保管しているものが\nそのままになっているはずだ,,,
Balloon,Character0,3,,,,,,,,,
,Actor02_01,,Character0,,,,,フフ……、じゃあ\nなおさら先に進まないといけないじゃないの,,,
,Actor06_01,,Character2,,,,,その通り\n自分も保存していた食料を見つけるの楽しみだ,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor01_00,,Character0,,,,,……,,,
,Actor01_00,,Character0,,,,,ルネ、キミは寂しくはないのか？,,,
,Actor06_00,,Character2,,,,,寂しい……？,,,
,Actor01_04,,Character0,,,,,今の話の通りなら\nキミのご両親は戦争でいなくなってしまったのだろう,,,
,Actor06_00,,Character2,,,,,……,,,
,Actor06_02,,Character2,,,,,自分にはわからない,,,
,Actor06_02,,Character2,,,,,両親は確かにいなくなった,,,
,Actor06_00,,Character2,,,,,でも、それに対して\nどういう感情を持てばいいのか、自分にはわからない,,,
,Actor01_04,,Character0,,,,,……！,,,
,Actor01_03,,Character0,,,,,そんな……,,,
Balloon,Character0,5,,,,,,,,,
,Actor01_02,,Character0,,,,,そんな、馬鹿な話があってたまるか！,,,
