Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,event7,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
PlayBgs,009-Wave02,100,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,,,船着場のおじさんいないですね,,,
,Actor03_03,,Character0,,,,,変だね、急な用事だっていうから\nせっかく来たのに,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
Balloon,Character2,8,,,,,,,,,
,Actor05_00,,Character2,,,,,……,,,
Balloon,Character0,8,,,,,,,,,
,Actor03_00,,Character0,,,,,……,,,
,Actor05_00,,Character2,,,,,今日も海は大荒れですね,,,
,Actor05_00,,Character2,,,,,沖の方は真っ暗で何も見えないです,,,
,Actor03_03,,Character0,,,,,どこにも行けそうにないね,,,
,Actor03_03,,Character0,,,,,船さえ出てれば\nどこにでも乗っけてあげられたんだけど……,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character0,,,,,戻ろっか……\nこれだけ待っても来ないんじゃ,,,
,Actor05_00,,Character2,,,,,それがいいかもしれないですね,,,
,Actor05_00,,Character2,,,,,今度、会った時に謝っておきましょう,,,
PlaySe,step01,80,100,,,,,,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
Wait,,,,,,1,,,,,
,Actor03_02,,Character0,,,,,……！,,,
Balloon,Character0,1,,,,,,,,,
,Actor03_02,,Character0,,,,,待って、シイナちゃん！,,,
,Actor05_03,,Character2,,,,,え……？,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
,Actor05_03,,Character2,,,,,……,,,
,Actor05_03,,Character2,,,,,先生……？,,,
Wait,,,,,,1,,,,,
PlaySe,Monster4,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character0,1,,,,,,,,,
,Actor03_02,,Character0,,,,,……！,,,
,Actor05_03,,Character2,,,,,い、今のって、まさか……,,,
PlaySe,Monster3,80,100,,,,,,,,
,Actor03_03,,Character0,,,,,魔者、だね,,,
,Actor05_03,,Character2,,,,,どうして、こんな街中で！？,,,
PlaySe,Monster2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor03_02,,Character0,,,,,数が多い……\nそれに、囲まれてるみたい,,,
,Actor05_02,,Character2,,,,,ど、どうしましょう……,,,
,Actor03_02,,Character0,,,,,戦うしかない\nだけど、ここで魔法を使ったら……,,,
,Actor03_03,,Character0,,,,,いや、生き残ることだけ考えて\n周りを気にしている余裕はないよ,,,
Balloon,Character2,8,,,,,,,,,
,Actor05_00,,Character2,,,,,わ、わかりました,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Skill2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Ice7,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Damage2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor05_03,,Character2,,,,,え……,,,
,Actor05_03,,Character2,,,,,船着場にいたおじさんが\nどうして今頃……？,,,
,Actor05_02,,Character2,,,,,こんなところにいたら\nあ、あぶないです！,,,
Balloon,Character0,1,,,,,,,,,
,Actor03_02,,Character0,,,,,離れて、シイナちゃん！,,,
,Actor05_03,,Character2,,,,,え……？,,,
,Actor05_02,,Character2,,,,,お、おじさんが……,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_02,,Character2,,,,,魔者に変身した！？,,,
PlaySe,Thunder6,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Fire3,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor03_04,,Character0,,,,,んあぁ！,,,
PlaySe,Earth7,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor05_03,,Character2,,,,,……？,,,
PlayBgm,ふろーずん風車,100,100,,,,,,,,
FadeIn,black,,,,,,,,,,
,Actor03_04,,Character0,,,,,……逃げて、シイナちゃん……,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_02,,Character2,,,,,……！,,,
,Actor03_03,,Character0,,,,,へへ……\n先生ぶって偉そうなこと言った割に,,,
,Actor03_04,,Character0,,,,,全然、力になれてないね……,,,
,Actor05_02,,Character2,,,,,先生！？,,,
,Actor03_03,,Character0,,,,,ごめんね、頼りない先生で……,,,
,Actor05_02,,Character2,,,,,そんな……,,,
,Actor03_04,,Character0,,,,,護るって言ったのに\n約束、果たせそうにないかも……,,,
,Actor05_02,,Character2,,,,,ダ、ダメです、しっかりしてください！,,,
,Actor03_03,,Character0,,,,,そんな悲しそうな顔しないでよ……,,,
,Actor03_04,,Character0,,,,,よけいに、悔しくなっちゃうよ,,,
,Actor05_02,,Character2,,,,,……,,,
,Actor03_04,,Character0,,,,,\^,,,
PlaySe,Earth5,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,8,,,,,,,,,
,Actor05_02,,Character2,,,,,せ、せんせい……？,,,
,,,,,,,,……,,,
,Actor05_02,,Character2,,,,,い、嫌です、こんなの……,,,
,Actor05_02,,Character2,,,,,先生は、自分をかばってくれて\nそれなのに……,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
,Actor05_00,,Character2,,,,,魔者……\nまだ、たくさん残っています,,,
Wait,,,,,,1,,,,,
PlaySe,Skill2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,,,わたしだって\n魔法使いになれたんです,,,
,Actor05_00,,Character2,,,,,学校で先生に助けられた時の\nわたしとは違う,,,
Wait,,,,,,1,,,,,
PlaySe,Darkness3,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,,,どこまで出来るかわからないけど,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_00,,Character2,,,,,今度は、わたしが先生を\n助けてあげたいんです！,,,
Wait,,,,,,1,,,,,
PlaySe,Darkness3,80,100,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
