Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,event6,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
StopBgm2,,,,,,,,,,,
PlayBgs,River,100,100,,,,,,,,
PlaySe,Close1,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,,,,,,,,……,,,
,Actor01_00,,Character2,,,,,誰だ？,,,
,Actor06_00,,Character0,,,,,起こしてしまったようだ\nすまない,,,
,Actor01_01,,Character2,,,,,ルネか\nどうしたんだ、こんな夜更けに,,,
,Actor06_04,,Character0,,,,,明日になったら船に乗れる\nそう思うと気が逸って眠れなかった,,,
,Actor01_01,,Character2,,,,,ははは……\nでも、休まないとダメじゃないか,,,
Wait,,,,,,1,,,,,
,Actor06_00,,Character0,,,,,エリシャはお供をどうするつもりか？,,,
,Actor01_04,,Character2,,,,,ドラゴンはここに残していこうと思う,,,
,Actor01_04,,Character2,,,,,連れていければ良かったのだが\n思うように回復していないんだ,,,
,Actor06_04,,Character0,,,,,ロストワールドは空気も乱れている\n無理もない,,,
,Actor06_00,,Character0,,,,,だが、ここも安全ではない\n無事でいられる保証はできない,,,
,Actor01_03,,Character2,,,,,承知のうえだ\n彼もわかってくれるはずだと信じたい,,,
Wait,,,,,,1,,,,,
,Actor06_00,,Character0,,,,,無事でいられる方法が\n一つだけある,,,
,Actor06_00,,Character0,,,,,自分に掛けられてる呪いを\n利用できるかもしれない,,,
,Actor01_00,,Character2,,,,,どういうことだ？,,,
,Actor06_00,,Character0,,,,,皆には言わなかったが,,,
,Actor06_00,,Character0,,,,,自分の呪いは\n命を他のモノに繋ぎ止めるというもの,,,
,Actor06_00,,Character0,,,,,対象は人でもモノでも\n事象でも変わらない,,,
,Actor01_00,,Character2,,,,,ルネは自分の命を\n石碑と繋ぎ止めているというのか？,,,
,Actor06_00,,Character0,,,,,無は光を生み出す力……,,,
,Actor06_00,,Character0,,,,,黒水晶の呪いは\n本当はもっと複雑,,,
,Actor06_00,,Character0,,,,,だけど、エリシャの言うことも間違っていない,,,
,Actor01_03,,Character2,,,,,アタシにはとても理解できそうにない\n提案の内容を話してくれないか？,,,
Wait,,,,,,1,,,,,
,Actor06_00,,Character0,,,,,エリシャの命とドラゴンの生死を繋ぎ止めればいい,,,
,Actor06_00,,Character0,,,,,かいつまんで言うと\nエリシャが死なない限り、ドラゴンも死ななくなる,,,
,Actor01_04,,Character2,,,,,それは……\nルネが老いないことと理屈は同じということか,,,
,Actor06_04,,Character0,,,,,もっとも、信頼関係がなければ\n繋ぎ止めることは出来ない,,,
,Actor06_00,,Character0,,,,,呪いは想いや願いが強い程\n固く結ばれるものだから,,,
Wait,,,,,,1,,,,,
,Actor01_00,,Character2,,,,,アタシは想いを託されるのに\n足る人間なのだろうか,,,
,Actor06_01,,Character0,,,,,みな、エリシャは頼りになると言っている\n自分もそう思う,,,
,Actor01_00,,Character2,,,,,でも、アタシにはルネの苦しみがわからない,,,
,Actor06_00,,Character0,,,,,自分は呪いを苦に思ったことはないぞ,,,
,Actor01_04,,Character2,,,,,そうだったな……,,,
,Actor01_00,,Character2,,,,,呪いは、すぐに掛けられるものなのか？,,,
,Actor06_00,,Character0,,,,,魔法の力で心を通わせるだけだから\nすぐに終わると思う,,,
,Actor01_04,,Character2,,,,,わかった\n朝、出発するまでに決めるとしよう,,,
,Actor06_01,,Character0,,,,,承知した\n返事を待っていよう,,,
Wait,,,,,,1,,,,,
,Actor06_04,,Character0,,,,,話をしていたら\n眠くなってきた,,,
,Actor01_01,,Character2,,,,,夜も遅い\n部屋に戻ってゆっくりするといい,,,
FadeOut,black,,,,,,,,,,
PlaySe,Close1,80,100,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor01_04,,Character2,,,,,もし、呪いを受けたら……,,,
,Actor01_04,,Character2,,,,,ルネのことも\nもっと理解できるようになるだろうか,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
