Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,event3,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
StopBgs,,,,,,,,,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,,,ミシェルが毎日のようにやってきて\nお節介焼いてくるんだ,,,
,Actor03_01,,Character0,,,,,おかしいですね\nソラさんもヤキがまわったのでしょうか？,,,
,Actor02_01,,Character2,,,,,何その言い方……\nミシェルの真似してるつもり？,,,
Balloon,Character0,4,,,,,,,,,
,Actor03_01,,Character0,,,,,へへへ……,,,
,Actor02_00,,Character2,,,,,……,,,
,Actor03_00,,Character0,,,,,……,,,
,Actor03_03,,Character0,,,,,三年ぶりだね,,,
Balloon,Character2,8,,,,,,,,,
,Actor02_02,,Character2,,,,,卒業して、もうそんなに経つんだ,,,
,Actor03_03,,Character0,,,,,今まで何をしてきたのか\n改めて聞いていいかな？,,,
,Actor02_00,,Character2,,,,,あたしは軍に入ったんだ\nだから、守秘義務っていうのがある,,,
,Actor02_02,,Character2,,,,,リジェに話せることは何もないよ,,,
,Actor03_02,,Character0,,,,,そう……,,,
,Actor03_03,,Character0,,,,,また何か企んでたでしょう？,,,
Balloon,Character2,9,,,,,,,,,
,Actor02_01,,Character2,,,,,さあ、どうだかねぇ,,,
,Actor03_03,,Character0,,,,,魔法を戦争の道具にしようとしてたんだよね,,,
,Actor03_03,,Character0,,,,,この国の立場とか、隣国との関係とか\n私はあまり詳しくないけど,,,
,Actor03_02,,Character0,,,,,争いなんて起こして……\n誰も得しないと思うけどな,,,
,Actor02_01,,Character2,,,,,リジェは変わらないね,,,
,Actor03_03,,Character0,,,,,え……？,,,
,Actor02_00,,Character2,,,,,あたしたちは\n学校で切磋琢磨してた生徒じゃない,,,
,Actor02_00,,Character2,,,,,リジェだってエリシャだって\n今でも信頼できる親友だって思ってるよ,,,
,Actor02_00,,Character2,,,,,でも、大人になって立場が変わって……,,,
,Actor02_02,,Character2,,,,,あたしは、自由じゃなくなってしまったんだ,,,
,Actor02_01,,Character2,,,,,いいよね……\nリジェは田舎で教師をしてるんでしょ,,,
,Actor02_01,,Character2,,,,,何にも縛られない自由を\nリジェは手に入れたんだ,,,
Balloon,Character0,7,,,,,,,,,
,Actor03_02,,Character0,,,,,私だって好きでこうなったわけじゃ……,,,
,Actor02_01,,Character2,,,,,そんなこと良く言えるね？,,,
,Actor02_01,,Character2,,,,,自ら現実から逃げといて……,,,
Balloon,Character2,5,,,,,,,,,
,Actor02_02,,Character2,,,,,逃げ腰の人生選んでおいて\nよくそんなことが言えるね！,,,
,Actor03_02,,Character0,,,,,……,,,
,Actor02_01,,Character2,,,,,……,,,
,Actor03_02,,Character0,,,,,ソラは、卑怯だよ……,,,
,Actor02_02,,Character2,,,,,は……？,,,
,Actor03_03,,Character0,,,,,私は、ソラみたいに強くないよ,,,
Balloon,Character0,8,,,,,,,,,
,Actor03_03,,Character0,,,,,みんながみんな\nソラみたいに強い心を持ってるわけじゃないんだよ,,,
,Actor02_00,,Character2,,,,,だからって……,,,
,Actor02_00,,Character2,,,,,今更、自分の生き方を変えるなんて\nあたしには出来ない,,,
,Actor03_03,,Character0,,,,,ごめん、ソラ\nきっと三年ぶりの再会を喜ぶだけで良かったんだ,,,
,Actor03_03,,Character0,,,,,ただ、空白の時間が長すぎたんだよ,,,
,Actor03_03,,Character0,,,,,ソラがいなくなっていた時間と,,,
,Actor03_02,,Character0,,,,,私の持て余していた時間が……,,,
,Actor02_00,,Character2,,,,,……,,,
Balloon,Character2,3,,,,,,,,,
,Actor02_02,,Character2,,,,,怒鳴って悪かったよ,,,
,Actor02_02,,Character2,,,,,実家には戻れたの？,,,
,Actor03_02,,Character0,,,,,ううん……,,,
,Actor02_00,,Character2,,,,,そっか……,,,
,Actor02_00,,Character2,,,,,……,,,
,Actor03_03,,Character0,,,,,……,,,
Balloon,Character2,9,,,,,,,,,
,Actor02_02,,Character2,,,,,よし……じゃあ、この話はやめよう！,,,
,Actor02_01,,Character2,,,,,リジェ、エーテルドリンク持ってきてよ,,,
,Actor03_00,,Character0,,,,,エーテルドリンクって\n薬……だったかな？,,,
,Actor02_01,,Character2,,,,,そうそう\n飲んでいないと調子でないんだよ,,,
,Actor03_03,,Character0,,,,,まぁ、欲しいんだったら持ってくるよ,,,
Balloon,Character2,3,,,,,,,,,
,Actor02_02,,Character2,,,,,あぁ、やっぱりリジェは優しいよ,,,
,Actor02_01,,Character2,,,,,ミシェルとは全然違う,,,
,Actor02_02,,Character2,,,,,怪我人なのにミシェルは全然労ってくれないんだ\nストレスで死にそうだよ,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
