Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage2,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
PlayBgs,016-Drips01,100,100,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,8,,,,,,,,,
,Actor03_03,,Character2,,,,,魔者だっけ……\nなんでこんなに敵意むき出しなんだろ,,,
,Actor04_03,,Character0,,,,,ワタシたち生徒が魔法を使えなかったら\n太刀打ちも出来なかったでしょう,,,
,Actor04_01,,Character0,,,,,それが、せめてもの救いです,,,
,Actor05_02,,Character2,,,,,わたし達、助かるのでしょうか……,,,
Wait,,,,,,1,,,,,
Wait,,,,,,1,,,,,
,,,,,,,,何か聞いてみようかな……,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,,,ミシェルさんは\nどうして生徒会長になったんですか？,,,
,Actor04_03,,Character0,,,,,必要に迫られて、でしょうか,,,
Balloon,Character2,2,,,,,,,,,
,Actor05_03,,Character2,,,,,必要に迫られて……？,,,
,Actor04_00,,Character0,,,,,ゴメンナサイ\nうまく説明できそうになくて,,,
,Actor05_02,,Character2,,,,,い、いえ……,,,
Wait,,,,,,1,,,,,
,Actor04_00,,Character0,,,,,生徒会と言いましても\n学校の運営は、大人たちスタッフがしています,,,
,Actor04_01,,Character0,,,,,上から与えられた雑務をこなすことぐらいしか\n活動していませんよ,,,
,Actor05_00,,Character2,,,,,とても、忙しそうですね,,,
,Actor04_00,,Character0,,,,,それでも、やりがいはあります,,,
Balloon,Character0,8,,,,,,,,,
,Actor04_01,,Character0,,,,,それに、卒業後の進路も\nある程度は確保されますから,,,
,Actor04_00,,Character0,,,,,シイナさんも興味がありましたら\n歓迎しますよ,,,
Balloon,Character2,6,,,,,,,,,
,Actor05_01,,Character2,,,,,わたしは、遠慮しておきます,,,
Wait,,,,,,1,,,,,
,Actor03_01,,Character0,,,,,シイナちゃんは地下の施設のうわさ話とか知ってる？,,,
,Actor05_02,,Character2,,,,,うわさ話……なんでしょうか？,,,
,Actor03_00,,Character0,,,,,この辺りで\n魔法の研究が日夜されているらしいんだけど,,,
,Actor03_03,,Character0,,,,,中には非合法な人体実験を\n行っているグループもあって,,,
,Actor05_02,,Character2,,,,,人体実験！？,,,
Balloon,Character0,3,,,,,,,,,
,Actor03_01,,Character0,,,,,その実験で生命を失った人たちが\n幽霊になって地下道に蔓延っていたり！,,,
,Actor05_02,,Character2,,,,,や、やめてください！,,,
Wait,,,,,,1,,,,,
,Actor03_03,,Character0,,,,,なーんてね\nうわさ話だから、本気にしないでよ,,,
,Actor05_02,,Character2,,,,,もう……\n怖くて、一歩も動けなくなっちゃいますよ！,,,
,Actor03_03,,Character0,,,,,ごめん、ごめん\nそんなに怖かった、今の？,,,
Balloon,Character2,7,,,,,,,,,
,Actor04_02,,Character2,,,,,……！,,,
Wait,,,,,,1,,,,,
,Actor04_03,,Character2,,,,,……,,,
,Actor05_03,,Character0,,,,,ミシェルさん……？,,,
,Actor04_03,,Character2,,,,,……,,,
,Actor03_03,,Character0,,,,,ミシェル、どうしたの、先行くよ？,,,
,Actor04_01,,Character2,,,,,あ……ゴメンナサイ,,,
,Actor03_00,,Character0,,,,,ミシェルは幽霊とか信じるタイプ？,,,
Balloon,Character2,6,,,,,,,,,
,Actor04_04,,Character2,,,,,そんな非現実的なモノいるはずありません！,,,
Balloon,Character0,8,,,,,,,,,
,Actor03_03,,Character0,,,,,……,,,
,Actor03_03,,Character0,,,,,なんか……\nその、ごめんなさい,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
