Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage5,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
StopBgm2,,,,,,,,,,,
StopBgs,,,,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Monster4,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Run,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor04_03,,Character2,,,,,追い詰めることができましたが……,,,
,Actor02_00,,Character0,,,,,油断しないほうがいい,,,
,Actor02_01,,Character0,,,,,追い込まれた敵は何をしてくるかわからないよ,,,
Balloon,Character2,2,,,,,,,,,
,Actor04_00,,Character2,,,,,……？,,,
,Actor04_00,,Character2,,,,,ソラさん、怪我をしてませんか？,,,
Wait,,,,,,1,,,,,
PlaySe,Monster4,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor04_04,,Character2,,,,,……！,,,
,Actor02_03,,Character0,,,,,危ない！,,,
,Actor04_02,,Character2,,,,,え……？,,,
PlaySe,Damage5,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,1,,,,,,,,,
,Actor04_04,,Character2,,,,,ソラさん！？,,,
,Actor02_04,,Character0,,,,,うわ……,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character0,,,,,マズったな……,,,
,Actor02_04,,Character0,,,,,一発、いいのもらっちゃったじゃない……,,,
Balloon,Character0,5,,,,,,,,,
,Actor02_01,,Character0,,,,,フフ……、弱そうな奴を狙うなんて\nこの猟犬風情がいい趣味してるじゃない！,,,
,Actor04_02,,Character2,,,,,ソラさん、血が……,,,
Wait,,,,,,1,,,,,
Balloon,Character0,7,,,,,,,,,
,Actor02_04,,Character0,,,,,うるさいな！\nあんた、余所見するなって言ったじゃない！,,,
,Actor04_02,,Character2,,,,,ご、ごめんな……,,,
,Actor02_02,,Character0,,,,,謝らなくていいから,,,
Wait,,,,,,1,,,,,
,Actor02_01,,Character0,,,,,フフ……、でも\nあたしに手を出したのが運の尽きだね,,,
,Actor02_01,,Character0,,,,,絶対、倒してやる！,,,
PlaySe,Skill2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Thunder9,80,100,,,,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor02_01,,Character0,,,,,想像したことないでしょ\n雷の鎖で縛られる気持ちって,,,
,Actor05_02,,Character2,,,,,一瞬で、魔者が鎖で雁字がらめに……,,,
Balloon,Character0,3,,,,,,,,,
,Actor02_02,,Character0,,,,,捕まえた\n鎖からは逃れられないよ,,,
,Actor02_03,,Character0,,,,,ほら、ぼさっとしてないで！,,,
,Actor02_03,,Character0,,,,,今のうちに魔法を打ち込んで！,,,
,Actor05_02,,Character2,,,,,は、はい！,,,
FadeOut,black,,,,,,,,,,
PlaySe,Skill2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Explosion2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Darkness3,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
PlaySe,Monster3,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Wait,,,,,,1,,,,,
PlaySe,Earth5,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor02_01,,Character0,,,,,フフ……、やれば出来るじゃない……,,,
Wait,,,,,,1,,,,,
,Actor03_03,,Character2,,,,,ソラ、無理しすぎだよ！,,,
,Actor02_04,,Character0,,,,,痛ッ……\nまともに攻撃受けちゃったよ,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character0,,,,,抉られたとこ、血だらけじゃない,,,
,Actor04_04,,Character2,,,,,ソラさん……,,,
Balloon,Character0,5,,,,,,,,,
,Actor02_02,,Character0,,,,,あんたがボーっとしているから\nこうなったんだからね？,,,
,Actor04_04,,Character2,,,,,ごめんなさい\nワタシのせいで……,,,
,Actor02_02,,Character0,,,,,とにかく\n魔者は倒し尽くしたんだ,,,
,Actor02_02,,Character0,,,,,後の処理はエリシャに任せるよ,,,
,Actor01_00,,Character2,,,,,あ、ああ……,,,
Balloon,Character0,7,,,,,,,,,
,Actor02_04,,Character0,,,,,リジェ……、肩貸して,,,
,Actor03_03,,Character2,,,,,ソラ……無茶しすぎ\n全然大丈夫じゃないでしょ,,,
