Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage13,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
StopBgm2,,,,,,,,,,,
StopBgs,,,,,,,,,,,
Wait,,,,,,1,,,,,
,,,,,,,,……,,,
FadeIn,black,,,,,,,,,,
Wait,,,,,,1,,,,,
,,,,,,,,……,,,
FadeOut,black,,,,,,,,,,
,,,,,,,,……！,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,,,,,,,,……？,,,
Wait,,,,,,1,,,,,
Balloon,Character0,1,,,,,,,,,
,Actor02_03,,Character0,,,,,ミシェル！,,,
Wait,,,,,,1,,,,,
PlayBgm,kumomanoyoukou,100,100,,,,,,,,
,Actor04_03,,Character2,,,,,あ……、ソラさん,,,
,Actor04_03,,Character2,,,,,先ほどの、魔者は……？,,,
,Actor02_02,,Character0,,,,,倒したよ……ミシェルのおかげで\nあたし、勝てたんだ,,,
,Actor04_01,,Character2,,,,,そうですか……\nありがとうございます,,,
,Actor02_02,,Character0,,,,,へ……？,,,
,Actor04_01,,Character2,,,,,マリーを……,,,
,Actor04_01,,Character2,,,,,マリーを助けて頂いて,,,
,Actor04_01,,Character2,,,,,魔者の呪縛から解き放ってくれて,,,
Wait,,,,,,1,,,,,
Balloon,Character0,2,,,,,,,,,
,Actor02_02,,Character0,,,,,何を言ってるんだよ、ミシェル？,,,
,Actor02_02,,Character0,,,,,全部、あたしの不注意から始まったことなんだ,,,
,Actor02_04,,Character0,,,,,なのに、どうして……,,,
,Actor04_03,,Character2,,,,,もう、いいんです……,,,
,Actor04_03,,Character2,,,,,こんなボロボロな姿にまでなって\n想ってもらえたんです,,,
,Actor04_01,,Character2,,,,,マリーだって生きていたら\n恨んだり、非難したりしていないはずです,,,
,Actor02_04,,Character0,,,,,そんな……,,,
,Actor04_03,,Character2,,,,,ただ、どうしてでしょう……,,,
Balloon,8,,,,,,,,,,
,Actor04_00,,Character2,,,,,すごく、疲れてしまいました,,,
Balloon,Character0,1,,,,,,,,,
,Actor02_03,,Character0,,,,,……！,,,
,Actor04_03,,Character2,,,,,魔力が尽きるのが\nこんなにも大変だなんて思っていませんでした,,,
,Actor02_03,,Character0,,,,,ちょっと……\nしっかりしてよ、ミシェル！,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
,Actor04_01,,Character2,,,,,ふふ、本当にソラさんはすごいんですね,,,
Balloon,Character0,2,,,,,,,,,
,Actor02_03,,Character0,,,,,え……？,,,
,Actor04_00,,Character2,,,,,言ったじゃないですか\nソラさんはワタシの憧れなんです,,,
,Actor02_03,,Character0,,,,,うん……,,,
,Actor04_00,,Character2,,,,,強くて,,,
,Actor04_01,,Character2,,,,,自信に満ちていて,,,
,Actor04_03,,Character2,,,,,誰よりも魔法が上手で,,,
,Actor02_04,,Character0,,,,,うん……,,,
Wait,,,,,,1,,,,,
,Actor04_03,,Character2,,,,,だから、ソラさんに\n倒してもらえて、とても嬉しいです,,,
Balloon,Character0,7,,,,,,,,,
,Actor02_04,,Character0,,,,,わかったから\nもう、話さないで……,,,
FadeOut,black,,,,,,,,,,
PlayBgm,sugiikuaki,100,100,,,,,,,,
,,,,,,,,ミシェル……\nどうしたんだよ、しっかりしてくれよ,,,
,Actor04_03,,Character2,,,,,ふふ……\n無理しすぎたみたいです,,,
,Actor04_03,,Character2,,,,,また、怒られてしまいますね,,,
,,,,,,,,そんなこと……言わないよ！,,,
Wait,,,,,,1,,,,,
,,,,,,,,……！,,,
,,,,,,,,しまった……,,,
,Actor04_03,,Character2,,,,,どうしました……？,,,
Wait,,,,,,1,,,,,
,,,,,,,,シイナ達は黒水晶を破壊しに行っている,,,
,,,,,,,,でも、そんなことされたら……,,,
,,,,,,,,ミシェルの状態は今のまま……？,,,
,Actor04_03,,Character2,,,,,魔法というものがなくなったら\nワタシたちはどうなってしまうのでしょう……,,,
,,,,,,,,……！,,,
,,,,,,,,そんな……ダメだ,,,
,,,,,,,,あたし、シイナのところに行って止めてくるよ！,,,
,Actor04_03,,Character2,,,,,いやです……,,,
,,,,,,,,え……,,,
Wait,,,,,,1,,,,,
,,,,,,,,離してよ、ミシェル！,,,
,Actor04_03,,Character2,,,,,嫌です、置いてかないで下さい,,,
,Actor04_03,,Character2,,,,,お願いです……,,,
,Actor04_03,,Character2,,,,,ひとりに、しないでください,,,
,Actor04_03,,Character2,,,,,こんなところに、取り残されたら,,,
,Actor04_03,,Character2,,,,,ソラさんまで、いなくなったら,,,
,,,,,,,,……,,,
PlaySe,Equip2,80,100,,,,,,,,
