Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,event7,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
PlayBgs,008-Wave01,100,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,,,久々に人のいるところに来られました,,,
PlaySe,step01,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor03_01,,Character0,,,,,遅れて、ごめんね,,,
,Actor03_00,,Character0,,,,,係留の手続き済ませてきたよ,,,
,Actor01_00,,Character2,,,,,よく顔割れなかったものだよな,,,
Balloon,Character0,8,,,,,,,,,
,Actor03_03,,Character0,,,,,そうだね……,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor11_00,,Character0,,,,,いやー驚いた,,,
,Actor11_00,,Character0,,,,,あの海域を抜けてこられる船がいるなんて\n思いもしていなかったぞ！,,,
,Actor02_00,,Character2,,,,,そりゃ、あたしの手にかかれば\nあれぐらいの敵、たいしたことないよ,,,
,Actor11_00,,Character0,,,,,さすがだな！,,,
Balloon,Character2,2,,,,,,,,,
,Actor01_00,,Character2,,,,,船を置いてしまっても構わないだろうか？,,,
,Actor11_00,,Character0,,,,,もちろんだとも！,,,
,Actor11_00,,Character0,,,,,よくわからない異形の生き物が出てから\n商売あがったりで,,,
,Actor11_00,,Character0,,,,,船の行き来なんざ\nめっきり減っちまったんだ,,,
,Actor11_00,,Character0,,,,,開いている場所\n好きに使ってくれて構わないぞ！,,,
,Actor01_00,,Character2,,,,,すまない、そうさせてもらおう,,,
,Actor01_00,,Character2,,,,,ところで……,,,
,Actor01_04,,Character2,,,,,貴方の言う、異形の生き物についてだが,,,
Balloon,Character2,2,,,,,,,,,
,Actor01_00,,Character2,,,,,この海域で遭遇するのは日常茶飯事なのか？,,,
,Actor11_00,,Character0,,,,,そうだな……,,,
,Actor11_00,,Character0,,,,,最近までは、ちらほらと噂程度で\n実害もなかったが,,,
,Actor11_00,,Character0,,,,,春を過ぎた頃からだろうか\n数が増えたように感じる,,,
,Actor03_03,,Character2,,,,,……,,,
,Actor01_00,,Character2,,,,,……,,,
,Actor11_00,,Character0,,,,,とはいえ、この島は今でも大活況だ\nあんたらも楽しんでもらえると思うぞ！,,,
,Actor01_00,,Character2,,,,,なるほどな\n重ね重ね、船を頼む,,,
,Actor11_00,,Character0,,,,,がってん！\nところであんた……,,,
,Actor03_00,,Character2,,,,,……,,,
Balloon,Character2,6,,,,,,,,,
,Actor03_03,,Character2,,,,,へ……、私？,,,
,Actor11_00,,Character0,,,,,どこかで見たような顔だった気がするんだが\nこの島は初めてかい？,,,
,Actor03_03,,Character2,,,,,う、うん……\nこの島に来るのは初めてだよ,,,
Balloon,Character2,3,,,,,,,,,
,Actor03_03,,Character2,,,,,人違いじゃないかな？,,,
,Actor11_00,,Character0,,,,,うーん、記憶の何処かで引っかかっているんだが……,,,
,Actor02_02,,Character2,,,,,きっと、他人の空似ってやつでしょ\n世界には瓜二つの人間が三人はいるって話だし,,,
,Actor11_00,,Character0,,,,,まぁ、そうかもな\n悪いな、妙に勘ぐってしまって,,,
,Actor03_00,,Character2,,,,,ううん、それじゃ\n船をお願いします,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor06_00,,Character0,,,,,リジェはこの島の人間なのか？,,,
,Actor01_00,,Character2,,,,,ルネは聞いていないのか？,,,
,Actor06_04,,Character0,,,,,何も聞いてなかった,,,
,Actor04_00,,Character0,,,,,ワタシも聞いてないですね,,,
,Actor02_01,,Character2,,,,,フフ……、リジェのやつ\n話してないんだ,,,
Balloon,Character2,3,,,,,,,,,
,Actor02_02,,Character2,,,,,代わりにあたしが教えてあげるよ,,,
,Actor02_01,,Character2,,,,,でも、話したこと\n本人には、絶対に、バラすんじゃないよ,,,
,Actor04_00,,Character0,,,,,は、はぁ……,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor04_03,,Character0,,,,,話をまとめると……,,,
,Actor04_03,,Character0,,,,,リジェさんはこの島の跡取りだった娘で\n追放されている,,,
Balloon,Character2,1,,,,,,,,,
,Actor06_01,,Character2,,,,,つまり、お尋ね者！,,,
,Actor04_00,,Character0,,,,,……！,,,
,Actor04_00,,Character0,,,,,ルネさん、声が大きいですよ,,,
,Actor04_03,,Character0,,,,,ですが、それが理由で\nリジェさんは余所余所しい態度を取っていたんですね,,,
,Actor05_02,,Character0,,,,,あ、危なくないですか\n偉い人に見つかったりでもしたら,,,
Balloon,Character2,9,,,,,,,,,
,Actor02_01,,Character2,,,,,意外と大丈夫なんじゃない？,,,
,Actor05_03,,Character0,,,,,……？,,,
,Actor06_00,,Character0,,,,,今のところ誰にもバレていないようだ,,,
,Actor06_00,,Character0,,,,,それに、この島は自由な風土と聞いているから……？,,,
,Actor02_00,,Character2,,,,,……,,,
,Actor02_02,,Character2,,,,,まぁ、部外者のあんたたちは\nここでお別れしよう,,,
,Actor02_02,,Character2,,,,,せっかく、ここまで逃げてこられたんだし,,,
Balloon,Character0,2,,,,,,,,,
,Actor06_04,,Character0,,,,,お別れ……？,,,
,Actor01_00,,Character2,,,,,この島にまで\n学校の手が及ぶことはないだろう,,,
,Actor01_00,,Character2,,,,,キミたちはここで進退を決めるといい,,,
,Actor02_01,,Character2,,,,,まぁ、さっさと遠くに\n逃げちゃうことだね,,,
,Actor02_02,,Character2,,,,,この島なら、どこにでも\n船が出ているんだし,,,
,Actor04_00,,Character0,,,,,ソラさんとエリシャさんはどうするのですか？,,,
,Actor02_02,,Character2,,,,,あたしらは学校に戻るからさ\n一緒に居られると不都合なんだよ,,,
Balloon,Character2,9,,,,,,,,,
,Actor02_02,,Character2,,,,,やつらは魔法使いを抹殺するつもりだよ\n戦争の敗戦理由にするために,,,
,Actor01_03,,Character2,,,,,今後、一切魔法のことは口外しない方がいいだろう,,,
,Actor01_01,,Character2,,,,,気にすることはない,,,
,Actor01_00,,Character2,,,,,自分には自分の役割が\n各々果たすべき目的があるだろう,,,
,Actor01_00,,Character2,,,,,そんな前途有望な子供の夢に\n大人たちが障害になってはいけないからな,,,
,Actor05_00,,Character0,,,,,……,,,
,Actor06_00,,Character0,,,,,自分はしばらく、この島に留まる,,,
,Actor06_01,,Character0,,,,,いろんなところからやってきた人々が\n織りなすこの島を堪能したい,,,
,Actor04_01,,Character0,,,,,わたしは、一度\n実家に戻っておきたいです,,,
,Actor02_02,,Character2,,,,,まぁ、急いで決めるようなことじゃないけどね,,,
,Actor02_00,,Character2,,,,,とりあえず、街に出て宿を探そう,,,
,Actor04_03,,Character0,,,,,そうですね……\n久々に、揺れない場所で眠りたいです,,,
PlaySe,step01,80,100,,,,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
Balloon,Character0,8,,,,,,,,,
,Actor04_03,,Character0,,,,,……,,,
,Actor04_03,,Character0,,,,,ワタシは\nこのまま学校を離れてもいいのでしょうか……,,,
,Actor04_03,,Character0,,,,,マリー……,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
