Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage3,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,Life within the Little Bottle (flashygoodness Remix),100,100,,,,,,,,
StopBgs,,,,,,,,,,,
Wait,,,,,,1,,,,,
,Actor03_01,,Character0,,,,,はぁ……\nどっと疲れたよ,,,
Balloon,Character2,6,,,,,,,,,
,Actor04_03,,Character2,,,,,もう、クタクタです,,,
,Actor04_01,,Character2,,,,,休める場所をご用意しますね,,,
,Actor04_00,,Character2,,,,,もうとっぷり夜も深いですから\nなるべく静かにお願いします,,,
PlaySe,step01,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,,,これからどうなるのでしょう……,,,
,Actor03_00,,Character0,,,,,外部からの助けを待つんじゃないかな,,,
,Actor03_00,,Character0,,,,,生徒だけで、切り抜けられる状況ではないと思う,,,
,Actor03_02,,Character0,,,,,……,,,
Balloon,Character2,2,,,,,,,,,
,Actor05_00,,Character2,,,,,わたしにも、何かできることはないでしょうか？,,,
,Actor03_03,,Character0,,,,,シイナちゃん、焦る気持ちもわかるけど,,,
,Actor03_03,,Character0,,,,,今は静かに休んで\n体調を整えたほうがいいと思うよ,,,
,Actor05_00,,Character2,,,,,わかりました,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Bg,stage3,,Picture1,,,,,,,,
Wait,,,,,,1,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,kazetami,100,100,,,,,,,,
PlayBgs,005-Rain01,100,100,,,,,,,,
,Actor05_00,,Character2,,,,,リジェ先生、おはようございます,,,
,Actor03_03,,Character0,,,,,んん……シイナちゃん、おはよう,,,
Balloon,Character2,3,,,,,,,,,
,Actor05_01,,Character2,,,,,朝ごはん、といってもパンと飲み物だけですが\n持ってきました,,,
,Actor03_03,,Character0,,,,,はぁーあ、うん、置いといて\n適当に食べるから,,,
,Actor05_03,,Character2,,,,,まだ食べないんですか？,,,
,Actor03_03,,Character0,,,,,いや、朝弱くて\nいつもこんな感じだから気にしないで,,,
,Actor05_00,,Character2,,,,,はい……,,,
Wait,,,,,,1,,,,,
,Actor06_00,,Character0,,,,,……,,,
Wait,,,,,,1,,,,,
,Actor06_00,,Character0,,,,,……,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,,,あの……何か……？,,,
Balloon,Character0,1,,,,,,,,,
,Actor06_01,,Character0,,,,,……！,,,
,Actor06_00,,Character0,,,,,失礼、そちらは朝は召さないのだろうか？,,,
,Actor05_00,,Character2,,,,,いえ、朝が弱いだけだそうです,,,
,Actor06_04,,Character0,,,,,うーん、そうであるか……,,,
,Actor06_04,,Character0,,,,,……,,,
Wait,,,,,,1,,,,,
,Actor06_00,,Character0,,,,,……,,,
,Actor05_03,,Character2,,,,,あの……まだ何か……？,,,
Balloon,Character0,1,,,,,,,,,
,Actor06_00,,Character0,,,,,……！,,,
,Actor06_00,,Character0,,,,,そうだ！\n貴方は生徒なのであろう？,,,
,Actor06_00,,Character0,,,,,そちらは制服と違う格好をしているが\n部外者なのだろう？,,,
,Actor05_00,,Character2,,,,,そうみたいです,,,
,Actor05_00,,Character2,,,,,どこか遠方で教師をしていると聞きました,,,
,Actor06_00,,Character0,,,,,なるほど,,,
,Actor06_04,,Character0,,,,,……,,,
,Actor05_00,,Character2,,,,,あの……ところで、あなたは？,,,
Balloon,Character0,1,,,,,,,,,
,Actor06_01,,Character0,,,,,……！,,,
,Actor06_00,,Character0,,,,,失礼、まだ名乗っていなかった,,,
,Actor06_00,,Character0,,,,,自分はルネと言う,,,
,Actor05_00,,Character2,,,,,シイナといいます\nそして、こちらがリジェ先生です,,,
,Actor06_00,,Character0,,,,,シイナにリジェだな、よろしく,,,
Wait,,,,,,1,,,,,
Balloon,Character0,7,,,,,,,,,
,Actor06_02,,Character0,,,,,はぁ……,,,
,Actor05_00,,Character2,,,,,ルネさんは、どうして学校にいたのですか？,,,
,Actor06_00,,Character0,,,,,桜を見に来ていた,,,
,Actor05_03,,Character2,,,,,桜……ですか？,,,
,Actor06_01,,Character0,,,,,綺麗な桜並木があるなと思って\nふらふらと散歩を楽しんでいたら,,,
,Actor06_00,,Character0,,,,,どういうわけか\n魔者に遭遇し、今に至るというわけだ,,,
,Actor05_02,,Character2,,,,,魔者に……\nルネさんは大丈夫だったんですか？,,,
,Actor06_00,,Character0,,,,,自分は魔法を使ってその場を凌いだ,,,
,Actor05_03,,Character2,,,,,ルネさんは魔法が使えるんですか？,,,
,Actor06_00,,Character0,,,,,魔法なら自分も使える,,,
,Actor06_00,,Character0,,,,,別に、珍しいことでもないと思う,,,
Balloon,Character2,2,,,,,,,,,
,Actor05_03,,Character2,,,,,……？,,,
,Actor05_02,,Character2,,,,,魔法って学校でしか習えなかったはずですよね,,,
,Actor06_04,,Character0,,,,,そうなのか？,,,
,Actor05_02,,Character2,,,,,え、えーっと……？,,,
,Actor05_00,,Character2,,,,,と、とにかく,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_01,,Character2,,,,,ルネさんも魔法が使えるなんて\nすごいですね！,,,
,Actor06_01,,Character0,,,,,ありがとう\nだが、諍いが起きたせいで桜は散ってしまった,,,
,Actor06_02,,Character0,,,,,今日も生憎の雨\nきっと、全て散ってしまうだろう,,,
Wait,,,,,,1,,,,,
,Actor03_03,,Character0,,,,,桜の心配より\n自分達の心配をしたほうがいいと思うな,,,
,Actor05_00,,Character2,,,,,あ……リジェ先生,,,
,Actor06_00,,Character2,,,,,自分達の……心配？,,,
,Actor03_03,,Character0,,,,,あれ……\n今の状況って相当不味いんじゃなかったっけ,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
Balloon,Character0,1,,,,,,,,,
,Actor06_01,,Character0,,,,,そうだったのか\n自分達は学校に閉じ込められていたのだな！,,,
,Actor05_02,,Character2,,,,,今までわかってなかったんですか……,,,
Wait,,,,,,1,,,,,
,Actor04_00,,Character0,,,,,おはようございます\n休息は取れたでしょうか？,,,
,Actor05_00,,Character2,,,,,あ、おはようございます,,,
,Actor03_03,,Character2,,,,,ううん、まだ眠り足りないかな,,,
,Actor06_00,,Character2,,,,,……,,,
,Actor04_00,,Character0,,,,,おや……見ない顔ですね\nお知り合いですか？,,,
Balloon,Character2,3,,,,,,,,,
,Actor06_01,,Character2,,,,,ルネと言う\nこの者達と朝ごはんを頂いていた、よろしく,,,
,Actor04_01,,Character0,,,,,そうでしたか,,,
Wait,,,,,,1,,,,,
,Actor04_00,,Character0,,,,,実は皆さんに折り入って頼みがあるのです,,,
,Actor03_00,,Character2,,,,,何かあったの？,,,
,Actor04_03,,Character0,,,,,ええ……\nこれからのことなのですが,,,
,Actor04_00,,Character0,,,,,結界を解いて脱出することに決まりました,,,
,Actor04_00,,Character0,,,,,防衛システムを解除するために\nワタシは動力室に向かおうと思います,,,
,Actor03_00,,Character2,,,,,生徒会のみんなで行くの？,,,
,Actor04_01,,Character0,,,,,いいえ\nシステムを停止できるのはワタシだけですから,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_03,,Character2,,,,,独りで！？\n魔者もまだいますし、危ないと思いますけど,,,
,Actor04_03,,Character0,,,,,ここには、戦えない生徒もいます,,,
,Actor04_03,,Character0,,,,,その方々を誘導するのにも\nメンバーを割かないといけません,,,
