Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage3,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,kumomanoyoukou,100,100,,,,,,,,
StopBgs,,,,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,7,,,,,,,,,
,Actor05_02,,Character2,,,,,はぁ……,,,
,Actor04_00,,Character0,,,,,ため息ついて、どうしたんですか？,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character2,,,,,リジェ先生たちが大丈夫か心配で,,,
,Actor04_03,,Character0,,,,,ですけど、今は信じて待つしかありません,,,
,Actor04_03,,Character0,,,,,ワタシたちでは力になれないでしょうし,,,
,Actor05_02,,Character2,,,,,もどかしいです\n魔者だって、今まで一緒に倒してきたのに,,,
,Actor05_02,,Character2,,,,,ついていこうとすると\nリジェ先生、頑なに断るんです,,,
,Actor04_00,,Character0,,,,,それはそうですよ,,,
,Actor05_02,,Character2,,,,,でも、何もしないでいるのも\n落ち着かないです,,,
,Actor05_00,,Character2,,,,,ちょっとだけ\n後を追いかけたりしても……,,,
Balloon,Character0,1,,,,,,,,,
,Actor04_03,,Character0,,,,,それはダメです！,,,
Wait,,,,,,1,,,,,
,Actor04_03,,Character0,,,,,ご、ごめんなさい\n怒鳴ってしまいました,,,
,Actor05_02,,Character2,,,,,い、いえ……\nビックリしましたけど,,,
,Actor04_00,,Character0,,,,,勝手な行動はしないようにしましょう,,,
Balloon,Character2,8,,,,,,,,,
,Actor05_00,,Character2,,,,,は、はい……\nこちらこそ、ごめんなさい,,,
,Actor04_01,,Character0,,,,,いいえ、落ち着かないのは\nワタシも一緒です,,,
Wait,,,,,,1,,,,,
,Actor04_00,,Character0,,,,,シイナさんは、一個したの学年でしたよね？,,,
,Actor05_01,,Character2,,,,,そうですね\n進級ギリギリでしたけど,,,
,Actor04_00,,Character0,,,,,マリーという生徒を知りませんでしょうか？,,,
Balloon,Character2,2,,,,,,,,,
,Actor05_03,,Character2,,,,,マリー……さん？,,,
,Actor04_00,,Character0,,,,,ええ、ワタシの妹なんです,,,
,Actor04_00,,Character0,,,,,背はシイナさんと同じぐらいですが\nピンク色の髪をしているので、目を引くのですが,,,
,Actor05_00,,Character2,,,,,ピンク色の……\n会ったことないと思います,,,
,Actor05_03,,Character2,,,,,その娘、もしかして\nまだ、見つかっていないんですか？,,,
,Actor04_03,,Character0,,,,,ええ……、でもいなくなったのは\n今からずっと前のことです,,,
,Actor04_03,,Character0,,,,,マリーは、入学直前にいなくなってしまったんです\n丁度一年と少し前の頃に,,,
Balloon,Character2,8,,,,,,,,,
,Actor05_03,,Character2,,,,,入学直前に……？,,,
,Actor04_03,,Character0,,,,,学校に入学する前に\n適性検査というものがあって,,,
,Actor04_03,,Character0,,,,,その時に会ったのが最後なんです,,,
,Actor05_00,,Character2,,,,,ごめんなさい\nやっぱり、わからないです,,,
,Actor04_01,,Character0,,,,,そうですか……,,,
,Actor04_03,,Character0,,,,,こんな有事に頼むことではないと思いますが,,,
,Actor04_03,,Character0,,,,,どんな些細な事でも構いません,,,
,Actor04_00,,Character0,,,,,同級生の方にも\n一度訊いてみて頂いてもよろしいでしょうか？,,,
,Actor05_00,,Character2,,,,,それは、全然問題無いですけど,,,
,Actor05_00,,Character2,,,,,学校に掛けあって\n大掛かりに捜索してもらったほうがいいと思います,,,
,Actor04_00,,Character0,,,,,いいえ、それは既に実行しているんです,,,
,Actor04_03,,Character0,,,,,ただ……\nあまり、成果はあげられませんでした,,,
Wait,,,,,,1,,,,,
Balloon,Character2,8,,,,,,,,,
,Actor05_00,,Character2,,,,,よし、わかりました！,,,
,Actor04_00,,Character0,,,,,え……？,,,
,Actor05_01,,Character2,,,,,手当たり次第\n訊きにいってみましょう,,,
,Actor05_00,,Character2,,,,,為せば成る、為さねば成らぬ何事も！,,,
,Actor04_00,,Character0,,,,,何でしょう、その言葉？,,,
,Actor05_00,,Character2,,,,,リジェ先生が、よく言ってるんです\n意味は確か……,,,
Balloon,Character2,8,,,,,,,,,
,Actor05_01,,Character2,,,,,……,,,
,Actor05_01,,Character2,,,,,どう説明していいか\nうまく表現できません,,,
,Actor04_01,,Character0,,,,,ふふ……\n問題無いです、知っていますよ,,,
Balloon,Character0,3,,,,,,,,,
,Actor04_01,,Character0,,,,,諦めるのは早いですよね\nありがとうございます、シイナさん,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
