Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,event2,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,行雲流水,100,100,,,,,,,,
StopBgs,,,,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,8,,,,,,,,,
,Actor06_04,,Character2,,,,,あぁ……、お腹空いた,,,
,Actor05_03,,Character0,,,,,えっ！？\nさっき昼ご飯食べたばかりじゃないですか,,,
,Actor06_02,,Character2,,,,,確かにそうだが\nなにやら味気ないものが多くて箸が進まぬ,,,
,Actor04_00,,Character0,,,,,軍隊の陣地ですから仕方ないと思います,,,
,Actor06_04,,Character2,,,,,むぅ、学校も街も早く元に戻らないだろうか,,,
Wait,,,,,,1,,,,,
,Actor01_01,,Character0,,,,,やぁ、そちらの塩梅はどうかな？,,,
,Actor06_02,,Character2,,,,,自分はもっと、手のこんだものが欲しい,,,
,Actor01_00,,Character0,,,,,手の込んだもの……？,,,
,Actor04_00,,Character2,,,,,食事のバリエーションのことです\nあまり、気にしないでください,,,
,Actor01_00,,Character0,,,,,そうなのか\nお腹に入れば何でも同じだと思うが……,,,
,Actor01_00,,Character0,,,,,ところで、リジェを見なかったか？,,,
,Actor05_00,,Character2,,,,,先生なら、仮設の寝室にいます,,,
Balloon,Character0,3,,,,,,,,,
,Actor01_01,,Character0,,,,,そうか、ありがとう,,,
FadeOut,black,,,,,,,,,,
Bg,event3,,Picture1,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character2,,,,,そっちの首尾はどうなの？,,,
,Actor01_00,,Character0,,,,,あまり余裕はないな\n魔者が外に出ないようにするので手一杯だ,,,
,Actor01_04,,Character0,,,,,おまけに、我々の隊は、少数精鋭だから\n物量では手が回らないんだ,,,
,Actor03_02,,Character2,,,,,状況は全然よくないんだね,,,
,Actor01_00,,Character0,,,,,助けに来ておいてすまないが\n正直、厳しい状況だな,,,
,Actor03_02,,Character2,,,,,私も手伝おうかな\nというより……,,,
Balloon,Character2,9,,,,,,,,,
,Actor03_03,,Character2,,,,,それをお願いしに来たんでしょう？,,,
,Actor01_01,,Character0,,,,,察しがいいな、リジェは,,,
,Actor03_03,,Character2,,,,,ここでじっとしているのも癪だし,,,
,Actor03_03,,Character2,,,,,みんな魔法が使えたとしてもまだ学生だもんね,,,
,Actor01_00,,Character0,,,,,どうしたんだ？\n今日は、苛立っているみたいじゃないか,,,
Balloon,Character2,7,,,,,,,,,
,Actor03_02,,Character2,,,,,当たり前じゃない,,,
,Actor03_02,,Character2,,,,,この学校は謂わば本拠地でしょ？,,,
,Actor03_02,,Character2,,,,,戦争だか何か知らないけどさ,,,
,Actor03_03,,Character2,,,,,異常事態なんだから\nもっと早く戻ってきてもいいと思わない？,,,
,Actor01_00,,Character0,,,,,アタシの身分は、魔法学校の属国\nつまり、立場上、下の立場なんだ,,,
,Actor01_00,,Character0,,,,,そういう発言は差し控えさせてもらうよ,,,
,Actor03_03,,Character2,,,,,そっか、そうだよね……\nエリシャはもう立派な国境の隊員なんだよね,,,
Wait,,,,,,1,,,,,
,Actor01_00,,Character0,,,,,まぁ、それはそれと……,,,
,Actor01_00,,Character0,,,,,すぐにでもアタシの隊に加わってくれないか？,,,
Balloon,Character2,6,,,,,,,,,
,Actor03_00,,Character2,,,,,いきなりだね、そんなにきついの？,,,
,Actor01_00,,Character0,,,,,あまり大きな声で言えないが\n最終防衛ラインまで押し込まれているんだ,,,
,Actor03_02,,Character2,,,,,何でもっと早く言わないの,,,
,Actor01_00,,Character0,,,,,いや……、勇んで助けに来ておいて\n翌日にこれでは、士気に関わるだろう？,,,
,Actor03_03,,Character2,,,,,そういうものなのかな？,,,
Balloon,Character2,8,,,,,,,,,
,Actor03_03,,Character2,,,,,人の上に立つって\nやっぱり大変なんだね……,,,
,Actor03_00,,Character2,,,,,いいよ、手伝うね\nでもみんなには黙っておいた方がいいかもしれない,,,
,Actor03_00,,Character2,,,,,素振りは見せないけど\n相当疲労が溜まっていると思うんだ,,,
,Actor01_00,,Character0,,,,,シイナだったか\nキミに懐いているようだったな,,,
,Actor03_03,,Character2,,,,,昨日まで、普通の生徒だからさ\nこれ以上、巻き込むわけにはいかないよ,,,
,Actor01_01,,Character0,,,,,ははは……\nリジェも見ないうちに変わったな,,,
,Actor03_03,,Character2,,,,,そう、かな？,,,
,Actor01_00,,Character0,,,,,ああ、落ち着いているというか……,,,
Balloon,Character0,1,,,,,,,,,
,Actor01_01,,Character0,,,,,お互いに、歳取っただけかもしれないな！,,,
,Actor03_01,,Character2,,,,,なにその言い方、可笑しい,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
