Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,event3,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
StopBgm2,,,,,,,,,,,
PlayBgs,Clock,100,100,,,,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
Balloon,Character2,10,,,,,,,,,
,,,,,,,,……,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,,,,,,,,……,,,
Wait,,,,,,1,,,,,
,,,,,,,,あれ……？,,,
Wait,,,,,,1,,,,,
Balloon,Character2,2,,,,,,,,,
,Actor02_04,,Character2,,,,,あたし、寝ちゃってた……？,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,,,頭、痛いな……\n魔法使い過ぎたかな,,,
PlaySe,Equip3,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,,,ダメだ、起き上がれない,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,,,こんなところで寝てる場合じゃない,,,
,Actor02_04,,Character2,,,,,でないと\n他の隊を出し抜いてきた意味がない……,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character2,,,,,どうにかして\n起き上がれないかな……,,,
Wait,,,,,,1,,,,,
PlaySe,Earth7,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_03,,Character2,,,,,ん……、何か落ちた？,,,
PlayBgm,Life within the Little Bottle (flashygoodness Remix),100,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor04_02,,Character0,,,,,うう……\n地面に鼻をぶつけてしまいました,,,
Wait,,,,,,1,,,,,
,Actor02_03,,Character2,,,,,あんた……,,,
,Actor02_01,,Character2,,,,,誰だっけ？,,,
Balloon,Character0,1,,,,,,,,,
,Actor04_04,,Character0,,,,,ソラさん！,,,
,Actor02_03,,Character2,,,,,な、なに！？,,,
,Actor04_04,,Character0,,,,,良かったです、本当に！\n目が覚めなかったらどうしようかと,,,
,Actor02_02,,Character2,,,,,あたしがあの程度で\nやられるわけないじゃない？,,,
,Actor04_03,,Character0,,,,,ごめんなさい\nありがとうございました！,,,
Balloon,Character2,6,,,,,,,,,
,Actor02_02,,Character2,,,,,大きな声出さないで\n頭に響くから……,,,
,Actor04_01,,Character0,,,,,は、はい……\nすいません,,,
,Actor02_00,,Character2,,,,,……,,,
Balloon,Character2,8,,,,,,,,,
,Actor02_02,,Character2,,,,,え、えーっと……,,,
,Actor04_00,,Character0,,,,,……？,,,
,Actor02_01,,Character2,,,,,名前、何だったっけ？,,,
,Actor04_00,,Character0,,,,,ミシェル、です,,,
,Actor02_01,,Character2,,,,,ああ、そうだった,,,
,Actor02_02,,Character2,,,,,ミシェルは何してたの？,,,
,Actor04_03,,Character0,,,,,看病を……元はといえばワタシのせいですから\n心配で仕方なかったです,,,
,Actor02_02,,Character2,,,,,そっか……,,,
Wait,,,,,,1,,,,,
,Actor02_02,,Character2,,,,,……,,,
,Actor04_03,,Character0,,,,,……,,,
,Actor04_01,,Character0,,,,,怒っていないですか？,,,
Balloon,Character2,5,,,,,,,,,
,Actor02_02,,Character2,,,,,怒ってるよ,,,
,Actor02_01,,Character2,,,,,決まってるじゃない\nわざわざ説明しないとダメなの？,,,
Balloon,Character0,6,,,,,,,,,
,Actor04_03,,Character0,,,,,……,,,
,Actor02_02,,Character2,,,,,でも、看病してくれたことには感謝してるから,,,
,Actor04_00,,Character0,,,,,え……？,,,
,Actor02_02,,Character2,,,,,ミシェルは部屋に戻っていいよ,,,
,Actor02_02,,Character2,,,,,少し、一人で休んでたいんだ,,,
,Actor02_01,,Character2,,,,,考えないといけないこともあるし,,,
,Actor04_03,,Character0,,,,,わ、わかりました,,,
,Actor04_00,,Character0,,,,,ゆっくり休んで下さい,,,
FadeOut,black,,,,,,,,,,
PlaySe,step01,80,100,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor02_02,,Character2,,,,,学校を掌握するなら\n残りの部隊が戻っていない今がチャンス,,,
,Actor02_04,,Character2,,,,,それなのに……,,,
Wait,,,,,,1,,,,,
Balloon,Character2,8,,,,,,,,,
,Actor02_04,,Character2,,,,,ああ……,,,
,Actor02_04,,Character2,,,,,頭痛い！傷が痛い！,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,,,どうして思うように身体が動かないんだよ……,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
