Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage1,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
PlayBgs,003-Wind03,100,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character0,,,,,地上に戻れた\nしんどかった……,,,
Wait,,,,,,1,,,,,
PlaySe,Evasion2,80,100,,,,,,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_03,,Character2,,,,,痛っ！,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character2,,,,,結界が張られていて\n外に出られなくなってるようです,,,
,Actor03_00,,Character0,,,,,非常時の防衛システムだったかな,,,
,Actor03_00,,Character0,,,,,敵が内部に入り込んでいるのに発動したら\n全然、意味ないね,,,
,Actor03_00,,Character0,,,,,むしろ、私達、閉じ込められてる？,,,
,Actor05_02,,Character2,,,,,困りました……\nせっかく降りてこられたのに,,,
,Actor03_03,,Character0,,,,,気長に助けを待つしかないかもしれないね,,,
,Actor03_01,,Character0,,,,,まぁ、安全は確保できたから\n何とかなるでしょう,,,
,Actor05_02,,Character2,,,,,だと、いいのですが,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor05_01,,Character2,,,,,リジェ先生、ありがとうございます,,,
Balloon,Character0,2,,,,,,,,,
,Actor03_00,,Character0,,,,,いきなりどうしたの？\nかしこまっちゃって,,,
,Actor05_00,,Character2,,,,,いえ……リジェ先生がいなかったら\n今頃どうなってたのかな、と,,,
,Actor05_02,,Character2,,,,,……,,,
,Actor03_01,,Character0,,,,,私こそ、シイナちゃんには感謝だよ,,,
,Actor05_03,,Character2,,,,,どうしてですか？,,,
Balloon,Character0,9,,,,,,,,,
,Actor03_03,,Character0,,,,,私も独りだと心細くて\n居てくれて、助かったよ、ありがとう！,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character0,,,,,まだまだ、脱出できるまで\n長くなりそうだね,,,
,Actor03_00,,Character0,,,,,シイナちゃん、無理してない？,,,
,Actor05_04,,Character2,,,,,リジェ先生、心配しすぎです\nあまり子ども扱いしないでください,,,
,Actor03_00,,Character0,,,,,ごめん、ごめん,,,
,Actor03_02,,Character0,,,,,でも……もしも,,,
,Actor03_03,,Character0,,,,,もしも、本当に危ないって思ったらさ,,,
PlaySe,Earth5,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor03_02,,Character0,,,,,な、なに！？,,,
Balloon,Character2,8,,,,,,,,,
,Actor05_00,,Character2,,,,,な、何の音でしょう……,,,
StopBgm2,,,,,,2,,,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Earth5,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Explosion4,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Wait,,,,,,1,,,,,
PlaySe,Monster2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Bg,Behemoth,,Picture2,,,,,,,,
FadeIn,black,,,,,,,,,,
,Actor05_03,,Character2,,,,,上から……降ってきた！？,,,
Wait,,,,,,1,,,,,
PlaySe,Monster2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character0,,,,,すごい……大きいです,,,
Balloon,Character2,7,,,,,,,,,
,Actor05_02,,Character2,,,,,さっきまでのと全然スケールが違います！,,,
,Actor03_03,,Character0,,,,,う、うん\nそうだね……,,,
Wait,,,,,,1,,,,,
,Actor03_03,,Character0,,,,,どうしよう、シイナちゃん\n私達、逃げ場ないよ,,,
,Actor05_02,,Character2,,,,,戦うしか、ないんですよね,,,
,Actor03_03,,Character0,,,,,……うん,,,
,Actor03_00,,Character0,,,,,迎え撃つよ,,,
Balloon,Character0,1,,,,,,,,,
,Actor03_00,,Character0,,,,,コイツを倒して、絶対に生き残るんだ！,,,
Wait,,,,,,1,,,,,
LayerOff,Picture2,,,,,,,,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
