Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage1,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
StopBgm2,,,,,,,,,,,
PlayBgs,003-Wind03,100,100,,,,,,,,
Wait,,,,,,1,,,,,
,,,,,,,,……,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,,,,,,,,……,,,
,,,,,,,,…,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
Balloon,Character2,2,,,,,,,,,
,Actor03_02,,Character2,,,,,あ……しまった\n昼寝しちゃってた？,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
,Actor03_03,,Character2,,,,,はぁーぁ……\nもうすっかり春なんだな,,,
FadeOut,black,,,,,,,,,,
Bg,event4,,Picture1,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgs,019-People01,100,100,,,,,,,,
,Actor03_00,,Character2,,,,,街は相変わらず、活気があるなあ,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
Bg,stage1,,Picture1,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgs,003-Wind03,100,100,,,,,,,,
,Actor03_03,,Character2,,,,,出陣パレードが終わって、もう二週間か……,,,
,Actor03_03,,Character2,,,,,軍も全然帰ってくる気配もないし\n何も情報は入ってこない,,,
,Actor03_03,,Character2,,,,,このまま待ってるだけでいいのかな……,,,
Wait,,,,,,1,,,,,
,Actor03_02,,Character2,,,,,ああ、ダメだ\n何もいい案が思い浮かばない,,,
,Actor03_03,,Character2,,,,,諦めて戻ろうかな……\n新学期に間に合わなくなっちゃう,,,
Wait,,,,,,1,,,,,
,,,,,,,,……,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,,,,,,,,……,,,
,,,,,,,,…,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Close3,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,2,,,,,,,,,
,Actor03_02,,Character2,,,,,あれ……？,,,
,Actor03_02,,Character2,,,,,しまった\nまた寝ちゃってたかも……,,,
Wait,,,,,,1,,,,,
PlaySe,Damage1,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,1,,,,,,,,,
,Actor03_04,,Character2,,,,,うわぁ！,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
Balloon,Character0,6,,,,,,,,,
,Actor05_02,,Character0,,,,,あ……ごめんなさい……,,,
,Actor03_03,,Character2,,,,,あれ……生徒さん？,,,
,Actor03_00,,Character2,,,,,いきなりビックリしちゃったよ,,,
,Actor03_00,,Character2,,,,,はぁーぁ……\n春の陽気って偉大だなぁ,,,
,Actor03_01,,Character2,,,,,ねぇ、そう思わない？,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character0,,,,,……,,,
Balloon,Character2,2,,,,,,,,,
,Actor03_03,,Character2,,,,,どうしたの？\n何だかひどく慌ててるように見えるけど,,,
,Actor05_02,,Character0,,,,,あ、あの……,,,
,Actor05_00,,Character0,,,,,わたし、シイナと言います！,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character2,,,,,シイナちゃんか、いい名前だね,,,
,Actor03_00,,Character2,,,,,私はリジェだよ\nあ、でもここに居たのは誰にも言わないでね,,,
,Actor03_00,,Character2,,,,,一応、部外者だからさ,,,
,Actor05_02,,Character0,,,,,あ、それで……,,,
,Actor03_03,,Character2,,,,,向こうの方？\n入り口の扉しかないけど,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
PlaySe,Damage2,80,100,,,,,,,,
Balloon,Character0,1,,,,,,,,,
,Actor05_03,,Character0,,,,,！,,,
,Actor03_00,,Character2,,,,,なんだ、なんだ！？,,,
Wait,,,,,,1,,,,,
PlaySe,Damage2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Wait,,,,,,1,,,,,
PlaySe,Monster3,80,100,,,,,,,,
,Actor05_02,,Character0,,,,,あ、あれです！,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
Bg,Slime,,Picture2,,,,,,,,
FadeIn,black,,,,,,,,,,
