Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage1,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
PlayBgs,003-Wind03,100,100,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,1,,,,,,,,,
,Actor03_00,,Character2,,,,,ちょっとタイム！,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character0,,,,,大丈夫ですか？\n息上がってますけれど……,,,
,Actor03_03,,Character2,,,,,正直言うと、きついかな,,,
,Actor03_03,,Character2,,,,,こんなに魔法を酷使したことなんて\n今までなかったからさ,,,
,Actor05_00,,Character0,,,,,少し、休みましょう\nわたし、敵がいないか見張ってます,,,
Balloon,Character2,3,,,,,,,,,
,Actor03_01,,Character2,,,,,助かるよ～\nあぁ、よいしょっと,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character0,,,,,リジェ先生はどこで魔法を覚えたんですか？,,,
,Actor03_00,,Character2,,,,,どこって……\nここ、魔法学校だよ,,,
,Actor03_00,,Character2,,,,,何せ、ここの卒業生だからね,,,
Balloon,Character0,2,,,,,,,,,
,Actor05_03,,Character0,,,,,そうだったんですか！？,,,
,Actor03_03,,Character2,,,,,いや、魔法技術を扱っているのは\n世界を見渡してもここだけだよ,,,
,Actor05_02,,Character0,,,,,そうだったんですか\n全然知らなかったです,,,
,Actor03_03,,Character2,,,,,シイナちゃん、ちゃんと勉強してるの？,,,
,Actor05_02,,Character0,,,,,勉強してますけれど\n成績はあんまり……,,,
Balloon,Character2,9,,,,,,,,,
,Actor03_00,,Character2,,,,,補習が必要だね,,,
,Actor05_02,,Character0,,,,,それはちょっと……,,,
,Actor05_03,,Character0,,,,,ということは\nリジェ先生は、私の先輩にあたるんですよね,,,
,Actor03_00,,Character2,,,,,そうだね\n三年前までは同じ制服着てたんだよ,,,
,Actor05_00,,Character0,,,,,そうだったんですか……\n本当にすごいです,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character2,,,,,でも、どうして\nシイナちゃんは魔法が使えないのかな？,,,
,Actor05_02,,Character0,,,,,はぁ……\nそれがよくわからないんです,,,
,Actor05_02,,Character0,,,,,素質はあるって\n入学前の検査の結果でわかったんですけど,,,
,Actor05_02,,Character0,,,,,いざ、使おうとすると\n何も反応もしなくって,,,
,Actor03_00,,Character2,,,,,どこか間違っていたりするのかな,,,
,Actor03_00,,Character2,,,,,シイナちゃんの専門の属性って何？,,,
,Actor05_00,,Character0,,,,,黒、だそうです。,,,
Balloon,Character2,1,,,,,,,,,
,Actor03_00,,Character2,,,,,ビックリだな、黒属性って結構レアだよ,,,
Wait,,,,,,1,,,,,
,Actor03_03,,Character2,,,,,でも、シイナちゃんには似合わないかもしれないね,,,
,Actor05_00,,Character0,,,,,似合わない……ですか？,,,
,Actor03_00,,Character2,,,,,うーん……\nまだ会って間もないから推測で話をするけど,,,
,Actor03_00,,Character2,,,,,魔法が、人の精神状態に作用しているのは\n知っているよね？,,,
,Actor05_00,,Character0,,,,,はい\n確か、黒属性は……,,,
,Actor05_00,,Character0,,,,,破壊、欠落、損害とか\nネガティブで攻撃的な気持ちに反応するんですよね,,,
Balloon,Character2,2,,,,,,,,,
,Actor03_00,,Character2,,,,,え……、学校でそう習ったの？,,,
,Actor05_03,,Character0,,,,,いえ……、昔、すごい魔法使いさんにお会いして\n教えてもらったんです,,,
,Actor03_03,,Character2,,,,,ふーん\nでも、それは全然違うよ,,,
Balloon,Character0,2,,,,,,,,,
,Actor05_02,,Character0,,,,,え……？,,,
,Actor03_00,,Character2,,,,,黒属性は、むしろ逆のニュアンスだよ\n例えるなら……,,,
,Actor03_00,,Character2,,,,,収束、奪取、鎮静とか\n力ずくだけど、押さえつける感じ,,,
,Actor03_00,,Character2,,,,,なかなか言葉で表しにくいんだ\nあまり使う人も少ないしね,,,
,Actor05_02,,Character0,,,,,収束……奪取……に、鎮静？\n何だか難しいです,,,
,Actor03_00,,Character2,,,,,そうだなぁ\n一回、試してみる？,,,
,Actor03_00,,Character2,,,,,為せば成る、為さねば成らぬ何事もって言うでしょ,,,
Balloon,Character0,6,,,,,,,,,
,Actor05_02,,Character0,,,,,う、うーん……\nやってみないとですか,,,
,Actor03_01,,Character2,,,,,うん、私の言った通りにしてみてよ,,,
