Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,event3,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
PlayBgm,ふろーずん風車,100,100,,,,,,,,
StopBgs,,,,,,,,,,,
FadeIn,black,,,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Skill2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Magic2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor07_00,,Character2,,,,,ど、どう……？,,,
Wait,,,,,,1,,,,,
,Actor07_00,,Character2,,,,,今の見た、お母さん\nアタシ魔法使えてたでしょ？,,,
,Actor14_00,,Character1,,,,,ええ！\nマリーは本当に勉強も魔法も何でも出来る偉い子ね,,,
,Actor07_00,,Character2,,,,,えへへ、すごいでしょ,,,
,Actor07_00,,Character2,,,,,お姉ちゃんもそう思うでしょ？,,,
,Actor04_01,,Character0,,,,,ええ、マリーは……,,,
,Actor14_00,,Character1,,,,,ミシェルは黙っていなさい,,,
,Actor04_03,,Character0,,,,,はい……ゴメンナサイ,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor07_00,,Character2,,,,,アタシ、お姉ちゃんが学校行く前に\n魔法使いこなせるようになっちゃった！,,,
,Actor04_01,,Character0,,,,,マリーは才能に満ち溢れていますから\n将来、楽しみですね,,,
,Actor07_00,,Character2,,,,,当たり前でしょ,,,
,Actor07_00,,Character2,,,,,お姉ちゃんが魔法学校に行くのも\n元はと言えば、アタシのおかげなんだからね,,,
,Actor04_01,,Character0,,,,,ふふ……、わかっていますよ,,,
,Actor04_00,,Character0,,,,,マリーが学校に入る時までには\nエスコートできるようにします,,,
,Actor07_00,,Character2,,,,,エスコート……だけ？\n他にすることは？,,,
,Actor04_00,,Character0,,,,,今まで通り\n部屋の片付けや、お菓子作りとか……,,,
,Actor07_00,,Character2,,,,,あー！,,,
,Actor07_00,,Character2,,,,,お姉ちゃんが学校に行ったら\n誰がアタシのおやつを用意してくれるの？,,,
,Actor04_03,,Character0,,,,,それは用意できないです\nゴメンナサイ,,,
,Actor07_00,,Character2,,,,,やだ,,,
,Actor07_00,,Character2,,,,,お姉ちゃん、一年分のお菓子作っておいてよ,,,
,Actor04_01,,Character0,,,,,ふふ……、それは無理です\n腐ってしまいますよ,,,
,Actor07_00,,Character2,,,,,そんなの、ありえないんですけど,,,
,Actor07_00,,Character2,,,,,いや、じゃあ、そうだ！,,,
,Actor07_00,,Character2,,,,,魔法でお菓子を創っちゃえばいいんだ！,,,
,Actor04_00,,Character0,,,,,その発想は、すごいですね,,,
,Actor07_00,,Character2,,,,,このアタシにできないことなんてないの,,,
,Actor07_00,,Character2,,,,,えーと、そうだな\n基礎になる物質があれば、構成分子をあーして……,,,
,Actor07_00,,Character2,,,,,いや違うな\n別の食べ物に変身するように、変化を起こせば……,,,
,Actor04_00,,Character0,,,,,ふふ……\nマリーは魔法の事になると、いつも夢中ですね,,,
,Actor04_01,,Character0,,,,,お菓子を生み出す……\nそんな夢のような魔法が使えるようになるといいですね,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
FadeOut,#00000068,,,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character0,10,,,,,,,,,
,,,,,,,,……,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,,,,,,,,……,,,
Wait,,,,,,1,,,,,
,,,,,,,,あれ……？,,,
Wait,,,,,,1,,,,,
Balloon,Character0,2,,,,,,,,,
,Actor02_04,,Character0,,,,,今の、ミシェルの夢……？,,,
,Actor04_03,,Character2,,,,,……ソラさん？,,,
,Actor02_03,,Character0,,,,,って！,,,
PlaySe,Blow4,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor04_04,,Character2,,,,,い、いきなり頭突きしてくるなんて\nひどいです,,,
,Actor02_04,,Character0,,,,,い、いや……\nだって、なんで目の前に顔が！？,,,
,Actor04_04,,Character2,,,,,おでこから熱の加減を測っていたのです,,,
,Actor02_03,,Character0,,,,,そ、そんなのいきなりされたら\nびっくりするに決まってるじゃない！,,,
,Actor04_04,,Character2,,,,,ゴメンナサイ,,,
PlayBgm,Life within the Little Bottle (flashygoodness Remix),100,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor04_01,,Character2,,,,,お加減はいかがです？,,,
,Actor02_00,,Character0,,,,,大丈夫に、決まってる……,,,
,Actor02_04,,Character0,,,,,でしょ……,,,
,Actor02_04,,Character0,,,,,他のみんなは？,,,
,Actor04_03,,Character2,,,,,エリシャさんとルネさんは戻ってきたのですが\nシイナさんが森で行方不明に……,,,
,Actor02_03,,Character0,,,,,シイナが行方不明って……探しに行かないと！？,,,
,Actor04_00,,Character2,,,,,まだ起きないで下さい！,,,
PlaySe,Equip2,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor04_00,,Character2,,,,,大丈夫です、リジェさんが探しに行っています,,,
,Actor02_04,,Character0,,,,,っく……どうして\nいつも大事なときに限ってあたしは戦えないんだ,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character0,,,,,ミシェルはさ……\nどうしてあたしの面倒見てくれるの？,,,
,Actor04_01,,Character2,,,,,ふふ……,,,
,Actor02_04,,Character0,,,,,え……？\n何かおかしいこと言った？,,,
,Actor04_00,,Character2,,,,,いえ、ソラさんの言い方が\nいつもと全然違うので,,,
,Actor02_04,,Character0,,,,,そう？\nアタシにだって、そういう気分の時が……って,,,
,Actor02_01,,Character0,,,,,その、いつもは\n一体何を意味してるのかな？,,,
,Actor04_03,,Character2,,,,,想像にお任せします,,,
,Actor02_04,,Character0,,,,,何それ、まだ怒ってるの？,,,
,Actor04_00,,Character2,,,,,いいえ、そんなことないです,,,
,Actor02_04,,Character0,,,,,ミシェルは……辛くないの？,,,
,Actor04_00,,Character2,,,,,何がですか？,,,
,Actor02_04,,Character0,,,,,親元を離れて学校に来たんでしょ\n妹もいなくなっちゃったし,,,
,Actor02_04,,Character0,,,,,学校から追われる身になんて\n何もいいことないじゃない,,,
,Actor04_00,,Character2,,,,,ワタシの両親は……\nワタシのことをよく思っていませんでしたから,,,
,Actor02_04,,Character0,,,,,やっぱり、そうだったんだ,,,
,Actor04_00,,Character2,,,,,やっぱり？,,,
,Actor02_03,,Character0,,,,,い、いや\nなんでもない！今の話やっぱりなし！,,,
Wait,,,,,,1,,,,,
,Actor04_03,,Character2,,,,,マリーは……\nきっとどこかで生きています,,,
,Actor04_03,,Character2,,,,,そう思っていないと\nマリーが可愛そうで仕方ないです,,,
,Actor02_02,,Character0,,,,,ミシェルは強いんだね,,,
,Actor04_03,,Character2,,,,,いえ、そんなことないです\nソラさんの方がよっぽど……,,,
,Actor02_01,,Character0,,,,,それは当たり前じゃない,,,
,Actor04_01,,Character2,,,,,ふふ……、そうでしたね,,,
Wait,,,,,,1,,,,,
,Actor04_00,,Character2,,,,,あ、忘れていました,,,
,Actor04_00,,Character2,,,,,エリシャさんたちが\n風邪薬を買ってきてくれたんですが……,,,
,Actor04_01,,Character2,,,,,大丈夫であれば\n必要なかったかもしれないですね,,,
,Actor04_00,,Character2,,,,,夜も遅いですから\nワタシはもう戻りますね,,,
,Actor02_04,,Character0,,,,,ちょ、ちょっと待って！,,,
,Actor04_00,,Character2,,,,,どうかしましたか？,,,
,Actor02_04,,Character0,,,,,ま、まだ……,,,
,Actor02_04,,Character0,,,,,あたし、熱、測ってもらってない,,,
,Actor04_03,,Character2,,,,,頭突きしてくるのがいけないんです,,,
,Actor02_03,,Character0,,,,,そ、それは心の準備が！？,,,
,Actor04_00,,Character2,,,,,でしたら、静かに横になっていて下さい,,,
,Actor02_04,,Character0,,,,,う、うん……,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor02_04,,Character0,,,,,ミシェル？,,,
Balloon,Character2,10,,,,,,,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character0,,,,,あれ……寝ちゃったのかな？,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character0,,,,,さっきの変な夢…\nミシェルのだったのかな……,,,
,Actor02_04,,Character0,,,,,マリー……\nミシェルの妹……,,,
,Actor02_04,,Character0,,,,,あたしが助けられなかった\nあの生徒がミシェルの妹だ、間違いない,,,
,Actor02_04,,Character0,,,,,でもどうして、よりによって\nミシェルの妹が……,,,
,Actor02_04,,Character0,,,,,あたしは……\nミシェルの妹を救えるだろうか,,,
,Actor02_04,,Character0,,,,,黒水晶に魔力を奪い取られて,,,
,Actor02_04,,Character0,,,,,研究者共の創った魔者に敗北したあたしに,,,
,Actor02_04,,Character0,,,,,マリーに勝って\n元に戻すことが出来るのだろうか,,,
,Actor02_04,,Character0,,,,,あたしはミシェルが言う程、もう強くなんて……,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character0,,,,,いや……\nあたしは学校始まって以来の魔法使いなんだ,,,
,Actor02_02,,Character0,,,,,あたしは強いんだ！,,,
,Actor02_04,,Character0,,,,,何とかしてみせる\n命を賭けてでも、絶対に……,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
