Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage7,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
StopBgm2,,,,,,,,,,,
PlayBgs,River,100,100,,,,,,,,
Wait,,,,,,1,,,,,
,,,,,,,,……,,,
FadeIn,black,,,,,,,,,,
Wait,,,,,,1,,,,,
,,,,,,,,……,,,
FadeOut,black,,,,,,,,,,
,,,,,,,,……,,,
,,,,,,,,……さん！,,,
FadeIn,black,,,,,,,,,,
PlayBgm,kazetami,100,100,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,8,,,,,,,,,
,Actor03_02,,Character2,,,,,あれ……、私、お昼寝でもしてたっけ……,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character0,,,,,リジェ先生、大丈夫ですか\n頭打ったりしていないですか？,,,
,Actor03_03,,Character2,,,,,ああ……\nシイナちゃん、おはよう,,,
,Actor04_03,,Character0,,,,,無事のようですね、良かった……,,,
,Actor03_00,,Character2,,,,,ん……、私、さっきまで\n空を飛んでいたような,,,
Balloon,Character2,2,,,,,,,,,
,Actor03_03,,Character2,,,,,夢……？,,,
,Actor04_04,,Character0,,,,,夢ではありません,,,
,Actor04_03,,Character0,,,,,ワタシたちはドラゴンに乗っていて\n不時着したみたいです,,,
,Actor03_03,,Character2,,,,,ドラゴン……,,,
,Actor03_02,,Character2,,,,,……！,,,
Balloon,Character2,1,,,,,,,,,
,Actor03_03,,Character2,,,,,そうだ、みんなは！？,,,
,Actor02_02,,Character0,,,,,全員、無事だよ,,,
,Actor02_02,,Character0,,,,,あたしら、悪運が強かったみたいだね,,,
,Actor04_03,,Character0,,,,,幸い、怪我人もありませんでした,,,
,Actor04_03,,Character0,,,,,ただ……\nエリシャさんのドラゴンが深手を負ったみたいで,,,
,Actor01_04,,Character2,,,,,……,,,
,Actor01_00,,Character2,,,,,気にするな,,,
,Actor01_00,,Character2,,,,,彼も元々は野生の世界の住人だ,,,
