Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage4,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,kazetami,100,100,,,,,,,,
PlayBgs,015-Quake01,100,100,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,8,,,,,,,,,
,Actor06_04,,Character2,,,,,桜が散ってしまう……\nもったいないな,,,
,Actor01_00,,Character0,,,,,やぁ、キミは確か……,,,
,Actor06_01,,Character2,,,,,ルネという,,,
,Actor01_01,,Character0,,,,,あぁ、そうだったな\nすまない,,,
Wait,,,,,,1,,,,,
,Actor01_00,,Character0,,,,,ルネは見たところ\nここの生徒のようには見えないが,,,
,Actor06_00,,Character2,,,,,うん、自分は外から来た,,,
,Actor06_00,,Character2,,,,,桜に釣られて\nここに来ていた,,,
,Actor01_01,,Character0,,,,,そうだったのか、災難だったろう？,,,
Balloon,Character2,7,,,,,,,,,
,Actor06_04,,Character2,,,,,とっても残念,,,
,Actor06_02,,Character2,,,,,魔者と戯れるぐらいなら\n木の影でお酒とか食べ物とか囲みたかった,,,
,Actor01_00,,Character0,,,,,お酒……？\nキミは未成年ではないのか,,,
,Actor06_00,,Character2,,,,,未成年……、年齢……？\nそういうのなら問題ない,,,
,Actor06_00,,Character2,,,,,自分は皆よりずっと長い年月を過ごしている,,,
,Actor01_01,,Character0,,,,,そうなのか\n人は見かけによらないものだな,,,
Balloon,Character2,2,,,,,,,,,
,Actor06_00,,Character2,,,,,エリシャはお酒、飲んでもいいのか？,,,
,Actor01_01,,Character0,,,,,もちろん、アタシは成人しているからな,,,
,Actor01_01,,Character0,,,,,これだけ見事に咲き誇っているんだ,,,
,Actor01_01,,Character0,,,,,キミがもったいないと思う気持ち\nよくわかるぞ,,,
Balloon,Character2,1,,,,,,,,,
,Actor06_01,,Character2,,,,,……！,,,
,Actor01_00,,Character0,,,,,とはいえ、諦めてしまうには尚早かもしれない,,,
,Actor01_00,,Character0,,,,,月並みだが、陣には兵糧と\n幾分かの酒類も備えているしな,,,
,Actor06_00,,Character2,,,,,ありつける……？,,,
,Actor01_00,,Character0,,,,,そうだな……\nそれはアタシ達の頑張り次第ではないか？,,,
,Actor06_01,,Character2,,,,,おぉ、それだったら\n自分はもっと頑張る,,,
,Actor01_01,,Character0,,,,,ははは、現金なやつだな\nだが……,,,
,Actor01_00,,Character0,,,,,あまり、無理はするな\nキミは部外者なんだ,,,
,Actor06_00,,Character2,,,,,魔者に部外者も、当事者も関係ない,,,
,Actor06_00,,Character2,,,,,きっと、彼らもさまよい続けて辛かった,,,
Balloon,Character2,8,,,,,,,,,
,Actor06_00,,Character2,,,,,解放してあげるのが道理だと思う,,,
,Actor01_00,,Character0,,,,,彼ら……、解放……？,,,
,Actor01_00,,Character0,,,,,まるで、魔者があたし達と変わらない\n生き物のようだと言っているみたいだな,,,
,Actor06_00,,Character2,,,,,その通りではないか,,,
Balloon,Character0,2,,,,,,,,,
,Actor01_00,,Character0,,,,,キミは魔者の……\n何を知っているのだ？,,,
,Actor06_00,,Character2,,,,,何を……？,,,
,Actor06_00,,Character2,,,,,魔者は生きとし生けるものが\n成り果ててしまった姿であろう？,,,
Balloon,Character0,2,,,,,,,,,
,Actor01_00,,Character0,,,,,キミは一体……,,,
,Actor01_04,,Character0,,,,,いや、今はやめておこう,,,
,Actor01_00,,Character0,,,,,そのことは誰かに話しているか？,,,
,Actor06_00,,Character2,,,,,話してない\n誰にも聞かれてないから,,,
,Actor01_04,,Character0,,,,,そうか……,,,
,Actor01_00,,Character0,,,,,ルネ、くれぐれも頼むが\n今のことは誰にも言わないでおいてくれ,,,
,Actor01_00,,Character0,,,,,下手な混乱を招きたくない,,,
,Actor06_00,,Character2,,,,,混乱……\n皆がするのか？,,,
,Actor01_00,,Character0,,,,,あ、あぁ……,,,
,Actor06_00,,Character2,,,,,そうか\nだったら、何も言わないでおく,,,
,Actor06_00,,Character2,,,,,そのかわり……,,,
Balloon,Character2,9,,,,,,,,,
,Actor06_00,,Character2,,,,,騒ぎが終わったら\n一杯、付き合って欲しい,,,
,Actor01_01,,Character0,,,,,ははは……\nいいだろう、約束する,,,
,Actor06_01,,Character2,,,,,ありがとう\nそしたら、残りの魔者を倒しに行くとしよう,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
