Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage4,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
PlayBgm,walking,100,100,,,,,,,,
StopBgs,,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_04,,Character2,,,,,まぶしい……,,,
,Actor02_01,,Character2,,,,,太陽の光を浴びるのも久しぶりだな……,,,
,Actor02_03,,Character2,,,,,あれ……？,,,
Wait,,,,,,1,,,,,
,Actor07_00,,Character2,,,,,お姉ちゃん、もっと魔法のこと教えてよ,,,
,Actor07_00,,Character2,,,,,学校の連中、教育方針が変わったからって\n何にも教えてくれないんだよ？,,,
,Actor04_00,,Character0,,,,,それは、魔法が本当に必要になった時\n教えてあげるから,,,
,Actor04_00,,Character0,,,,,我慢しないとダメです,,,
Balloon,Character2,1,,,,,,,,,
,Actor07_00,,Character2,,,,,信じられない！,,,
,Actor07_00,,Character2,,,,,誰のおかげで、お姉ちゃんこの学校に入れたと思ってるの？,,,
,Actor07_00,,Character2,,,,,お姉ちゃんは\nあたしのおまけで入学できたんだよ,,,
Balloon,Character2,5,,,,,,,,,
,Actor07_00,,Character2,,,,,なのに、お姉ちゃんだけが魔法を使えるなんて\nズルが許されていいと思ってるの？,,,
,Actor04_01,,Character0,,,,,ふふ……、思ってないですよ,,,
,Actor04_01,,Character0,,,,,マリーは何でも一流なのですから\n大事にしているんです,,,
Balloon,Character2,2,,,,,,,,,
,Actor07_00,,Character2,,,,,ほんとに……嘘ついてない？,,,
,Actor04_01,,Character0,,,,,ついていません,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor04_01,,Character0,,,,,……,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_03,,Character2,,,,,あ……,,,
,Actor07_00,,Character2,,,,,ん……\nお姉ちゃん、知ってる人？,,,
,Actor04_01,,Character0,,,,,え、ええ……と,,,
Balloon,Character2,6,,,,,,,,,
,Actor02_03,,Character2,,,,,ごめんなさい\nあたし、急いでいるので,,,
Balloon,Character0,1,,,,,,,,,
,Actor04_04,,Character0,,,,,え、ちょっとソラさん！？,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,,,あたしは、絶賛脱獄中なんだよ,,,
,Actor04_04,,Character0,,,,,脱獄！？,,,
,Actor02_02,,Character2,,,,,わかるでしょ\nあたしは、今、一級戦犯なの,,,
,Actor07_00,,Character1,,,,,何、コソコソお話ししてるの？,,,
,Actor04_01,,Character0,,,,,ごめんなさい\nマリーは、先に行っててもらっても……,,,
,Actor07_00,,Character1,,,,,それはダメ\nというか、何でお姉ちゃんが指図しているのよ？,,,
Balloon,Character2,5,,,,,,,,,
,Actor02_02,,Character2,,,,,何、そのクソガキ？,,,
,Actor07_00,,Character1,,,,,ガ、ガキですって！？,,,
,Actor04_04,,Character0,,,,,ガキなんて言葉、はしたないですよ,,,
,Actor07_00,,Character1,,,,,だ、だって、この金髪が！,,,
,Actor02_01,,Character2,,,,,うるさいな\nこの子、ミシェルのなんなの？,,,
,Actor04_01,,Character0,,,,,この娘は、ワタシの妹です,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_03,,Character2,,,,,え……、あ！？,,,
,Actor02_03,,Character2,,,,,思い出した……\nコイツがアレか,,,
,Actor04_01,,Character0,,,,,ふふ……\nソラさんは知っていますよね、マリーのこと,,,
,Actor02_01,,Character2,,,,,もう、嫌というほどにね,,,
,Actor07_00,,Character1,,,,,二人だけで話してるんじゃないわよ\nもう、ムカつく,,,
,Actor07_00,,Character1,,,,,お姉ちゃんなんて置いていくんだから\nもう知らない！,,,
PlaySe,step01,80,100,,,,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,3,,,,,,,,,
,Actor02_02,,Character2,,,,,助かったんだね、ミシェルもアレも,,,
,Actor04_01,,Character0,,,,,ええ……\nありがとうございます,,,
,Actor04_00,,Character0,,,,,黒水晶が壊されなかったからでしょうか,,,
,Actor04_00,,Character0,,,,,魔者も、まだ残っていますけど,,,
,Actor04_03,,Character0,,,,,奇跡的に、マリーは魔者の姿から\n人の身に戻ることが出来たみたいです,,,
,Actor02_00,,Character2,,,,,本当にね……\nあたしも、魔法を失わずに済んだ,,,
Balloon,Character2,8,,,,,,,,,
,Actor02_02,,Character2,,,,,魔力の廻りは、未だに悪いままだけどね,,,
,Actor04_00,,Character0,,,,,ソラさんは\n学校に戻らないんですか？,,,
,Actor02_00,,Character2,,,,,無理だよ\nあたしは戦争起こした戦犯の一人なんだって,,,
,Actor04_00,,Character0,,,,,どうして……？\n本当のことを伝えれば信じてくれるはずです,,,
,Actor02_00,,Character2,,,,,運良くそうなったとしても\n居場所がないんだよ,,,
,Actor02_02,,Character2,,,,,リジェと知り合いだということだけでも\n外交の妨げになるんだ,,,
,Actor02_01,,Character2,,,,,敗戦国なんだよ？\n少し考えればわかるもんじゃない,,,
Balloon,Character0,6,,,,,,,,,
,Actor04_01,,Character0,,,,,ごめんなさい\nワタシは、やっぱり、ダメみたいです,,,
,Actor02_01,,Character2,,,,,そんなだから\nアレになめられてるんじゃないの？,,,
,Actor04_01,,Character0,,,,,アレって言わないで下さい\n大切な妹なんです,,,
,Actor02_01,,Character2,,,,,ふーん……\nミシェルはあたしには強気になる癖に,,,
Balloon,Character0,3,,,,,,,,,
,Actor04_00,,Character0,,,,,何か言いましたでしょうか？,,,
,Actor02_02,,Character2,,,,,別に……,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character2,,,,,あたしはこの学校から去るよ,,,
,Actor02_00,,Character2,,,,,戻ってこられる保証はないんだ\nだから、また会える約束はできない,,,
,Actor04_01,,Character0,,,,,大丈夫です、待ってますから,,,
,Actor04_01,,Character0,,,,,信じて、待ってます\nいつかまた会えると,,,
Balloon,Character2,3,,,,,,,,,
,Actor02_00,,Character2,,,,,フフ……\nじゃあ、さよならは言わないから,,,
,Actor04_01,,Character0,,,,,ええ、また会う日まで\n楽しみにしています,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor07_00,,Character2,,,,,もう！\nいつまで話し込んでるの,,,
Balloon,Character2,5,,,,,,,,,
,Actor07_00,,Character2,,,,,ほんとに遅刻しちゃうよ！,,,
,Actor04_01,,Character0,,,,,ごめんなさい\n学校に向かいましょう,,,
,Actor07_00,,Character2,,,,,もう、相変わらず\nお姉ちゃんはドン臭いんだから,,,
,Actor04_00,,Character0,,,,,ふふ……,,,
,Actor07_00,,Character2,,,,,何、笑ってるのよ,,,
,Actor04_00,,Character0,,,,,いえ……\n言い方がソラさんに似ていたものですから,,,
Balloon,Character2,5,,,,,,,,,
,Actor07_00,,Character2,,,,,なにそれ？\nもう、ほんとに置いていくから！,,,
,Actor07_00,,Character2,,,,,魔法のことだって\nシイナに聞くからいいもん！,,,
,Actor07_00,,Character2,,,,,お姉ちゃん、ほんとに役に立たないんだから！,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
,Actor02_00,,Character2,,,,,また会う日まで……か,,,
Wait,,,,,,1,,,,,
Balloon,Character2,9,,,,,,,,,
,Actor02_02,,Character2,,,,,さて、心機一転\n隣国に向けて出発進行かな,,,
,Actor02_01,,Character2,,,,,どうせ、リジェのことだから\n情報よこすように催促してくるだろうし,,,
,Actor02_02,,Character2,,,,,まったく……\nこっちは生きて帰らないといけないってのに,,,
,Actor02_00,,Character2,,,,,でも……,,,
Wait,,,,,,1,,,,,
,Actor02_02,,Character2,,,,,絶対に帰ってくるから、ミシェル……,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
